name,trial,cam,event,outcome
K_R3_2025-01-14_1,103,camB,Reward,na
K_R3_2025-01-14_1,104,camB,Reward,na
K_R3_2025-01-14_1,105,camB,Reward,na
K_R3_2025-01-14_1,106,camB,Reward,na
K_R3_2025-01-14_1,107,camB,Reward,na
K_R3_2025-01-14_1,108,camB,Reward,na
K_R3_2025-01-14_1,109,camB,Reward,rnd
K_R3_2025-01-14_1,110,camB,Reward,na
K_R3_2025-01-14_1,111,camB,Reward,na
K_R3_2025-01-14_1,112,camB,Reward,na
K_R3_2025-01-14_1,113,camB,Reward,na
K_R3_2025-01-14_1,114,camB,Reward,na
K_R3_2025-01-14_1,115,camB,Reward,na
K_R3_2025-01-14_1,116,camB,Reward,na
K_R3_2025-01-14_1,117,camB,No_reward,nd
K_R3_2025-01-14_1,118,camB,Reward,na
K_R3_2025-01-14_1,119,camB,Reward,na
