name,trial,cam,event,outcome
AZ_R2_2024-12-14_1,63,camB,Reward,na
AZ_R2_2024-12-14_1,64,camB,Reward,na
AZ_R2_2024-12-14_1,65,camB,No_reward,nd
AZ_R2_2024-12-14_1,66,camB,Reward,na
AZ_R2_2024-12-14_1,67,camB,Reward,na
AZ_R2_2024-12-14_1,68,camB,Reward,na
AZ_R2_2024-12-14_1,69,camB,Reward,na
AZ_R2_2024-12-14_1,70,camB,Reward,na
AZ_R2_2024-12-14_1,71,camB,Reward,na
AZ_R2_2024-12-14_1,72,camB,Reward,na
AZ_R2_2024-12-14_1,73,camB,No_reward,nd
AZ_R2_2024-12-14_1,74,camB,Reward,na
AZ_R2_2024-12-14_1,75,camB,Reward,na
AZ_R2_2024-12-14_1,76,camB,Reward,na
AZ_R2_2024-12-14_1,77,camB,Reward,na
AZ_R2_2024-12-14_1,78,camB,Reward,na
AZ_R2_2024-12-14_1,79,camB,Reward,na
AZ_R2_2024-12-14_1,80,camB,Reward,na
AZ_R2_2024-12-14_1,81,camB,Reward,f
AZ_R2_2024-12-14_1,82,camB,Reward,na
AZ_R2_2024-12-14_1,83,camB,Reward,na
AZ_R2_2024-12-14_1,84,camB,Reward,na
AZ_R2_2024-12-14_1,85,camB,Reward,na
AZ_R2_2024-12-14_1,86,camB,Reward,na
AZ_R2_2024-12-14_1,87,camB,Reward,na
AZ_R2_2024-12-14_1,88,camB,Reward,na
AZ_R2_2024-12-14_1,89,camB,Reward,na
AZ_R2_2024-12-14_1,90,camB,Reward,na
AZ_R2_2024-12-14_1,91,camB,Reward,na
AZ_R2_2024-12-14_1,92,camB,Reward,na
AZ_R2_2024-12-14_1,93,camB,Reward,na
AZ_R2_2024-12-14_1,94,camB,Reward,na
AZ_R2_2024-12-14_1,95,camB,Reward,na
AZ_R2_2024-12-14_1,96,camB,No_reward,nd
AZ_R2_2024-12-14_1,97,camB,Reward,na
AZ_R2_2024-12-14_1,98,camB,Reward,na
AZ_R2_2024-12-14_1,99,camB,Reward,na
AZ_R2_2024-12-14_1,100,camB,Reward,na
AZ_R2_2024-12-14_1,101,camB,Reward,na
AZ_R2_2024-12-14_1,102,camB,Reward,na
AZ_R2_2024-12-14_1,103,camB,No_reward,nd
AZ_R2_2024-12-14_1,104,camB,Reward,na
AZ_R2_2024-12-14_1,105,camB,Reward,na
AZ_R2_2024-12-14_1,106,camB,Reward,na
AZ_R2_2024-12-14_1,107,camB,Reward,na
AZ_R2_2024-12-14_1,108,camB,Reward,na
AZ_R2_2024-12-14_1,109,camB,Reward,na
AZ_R2_2024-12-14_1,110,camB,No_reward,nd
AZ_R2_2024-12-14_1,111,camB,Reward,na
AZ_R2_2024-12-14_1,112,camB,Reward,na
AZ_R2_2024-12-14_1,113,camB,Reward,na
AZ_R2_2024-12-14_1,114,camB,Reward,na
AZ_R2_2024-12-14_1,115,camB,Reward,na
AZ_R2_2024-12-14_1,116,camB,Reward,na
AZ_R2_2024-12-14_1,117,camB,Reward,na
AZ_R2_2024-12-14_1,118,camB,Reward,na
AZ_R2_2024-12-14_1,119,camB,No_reward,nd
