name,trial,cam,event,outcome
AZ_R2_2024-11-22_1,67,camB,Reward,s
AZ_R2_2024-11-22_1,68,camB,Reward,s
AZ_R2_2024-11-22_1,69,camB,No_reward,nd
AZ_R2_2024-11-22_1,70,camB,Reward,s
AZ_R2_2024-11-22_1,71,camB,Reward,s
AZ_R2_2024-11-22_1,72,camB,Reward,s
AZ_R2_2024-11-22_1,73,camB,No_reward,nd
AZ_R2_2024-11-22_1,74,camB,Reward,s
AZ_R2_2024-11-22_1,75,camB,Reward,s
AZ_R2_2024-11-22_1,76,camB,Reward,ps
AZ_R2_2024-11-22_1,77,camB,Reward,ps
AZ_R2_2024-11-22_1,78,camB,Reward,s
AZ_R2_2024-11-22_1,79,camB,Reward,s
AZ_R2_2024-11-22_1,80,camB,Reward,s
AZ_R2_2024-11-22_1,81,camB,Reward,s
AZ_R2_2024-11-22_1,82,camB,Reward,ps
AZ_R2_2024-11-22_1,83,camB,Reward,f
AZ_R2_2024-11-22_1,84,camB,Reward,s
AZ_R2_2024-11-22_1,85,camB,Reward,f
AZ_R2_2024-11-22_1,86,camB,Reward,na
AZ_R2_2024-11-22_1,87,camB,Reward,na
AZ_R2_2024-11-22_1,88,camB,Reward,na
AZ_R2_2024-11-22_1,89,camB,No_reward,nd
AZ_R2_2024-11-22_1,90,camB,Reward,na
AZ_R2_2024-11-22_1,91,camB,Reward,na
AZ_R2_2024-11-22_1,92,camB,Reward,na
AZ_R2_2024-11-22_1,93,camB,Reward,na
AZ_R2_2024-11-22_1,94,camB,Reward,na
AZ_R2_2024-11-22_1,95,camB,Reward,na
AZ_R2_2024-11-22_1,96,camB,Reward,na
AZ_R2_2024-11-22_1,97,camB,Reward,na
AZ_R2_2024-11-22_1,98,camB,No_reward,nd
AZ_R2_2024-11-22_1,99,camB,Reward,na
AZ_R2_2024-11-22_1,100,camB,Reward,na
AZ_R2_2024-11-22_1,101,camB,Reward,na
AZ_R2_2024-11-22_1,102,camB,Reward,na
AZ_R2_2024-11-22_1,103,camB,Reward,na
AZ_R2_2024-11-22_1,104,camB,No_reward,nd
AZ_R2_2024-11-22_1,105,camB,No_reward,nd
AZ_R2_2024-11-22_1,106,camB,Reward,na
AZ_R2_2024-11-22_1,107,camB,Reward,na
AZ_R2_2024-11-22_1,108,camB,Reward,na
AZ_R2_2024-11-22_1,109,camB,Reward,na
AZ_R2_2024-11-22_1,110,camB,Reward,na
AZ_R2_2024-11-22_1,111,camB,Reward,na
AZ_R2_2024-11-22_1,112,camB,No_reward,nd
AZ_R2_2024-11-22_1,113,camB,Reward,na
AZ_R2_2024-11-22_1,114,camB,Reward,na
AZ_R2_2024-11-22_1,115,camB,Reward,na
AZ_R2_2024-11-22_1,116,camB,Reward,na
AZ_R2_2024-11-22_1,117,camB,Reward,na
AZ_R2_2024-11-22_1,118,camB,Reward,na
AZ_R2_2024-11-22_1,119,camB,No_reward,nd
