name,trial,cam,event,outcome
FU_R2_2024-07-18_1,38,camB,Reward,s
FU_R2_2024-07-18_1,39,camB,Reward,s
FU_R2_2024-07-18_1,40,camB,Reward,s
FU_R2_2024-07-18_1,41,camB,Reward,na
FU_R2_2024-07-18_1,42,camB,Reward,s
FU_R2_2024-07-18_1,43,camB,Reward,na
FU_R2_2024-07-18_1,44,camB,Reward,s
FU_R2_2024-07-18_1,45,camB,Reward,s
FU_R2_2024-07-18_1,46,camB,Reward,s
FU_R2_2024-07-18_1,47,camB,Reward,s
FU_R2_2024-07-18_1,48,camB,Reward,s
FU_R2_2024-07-18_1,49,camB,Reward,na
FU_R2_2024-07-18_1,50,camB,Reward,na
FU_R2_2024-07-18_1,51,camB,Reward,s
FU_R2_2024-07-18_1,52,camB,Reward,ps
FU_R2_2024-07-18_1,53,camB,Reward,f
FU_R2_2024-07-18_1,54,camB,No_reward,nd
FU_R2_2024-07-18_1,55,camB,Reward,s
FU_R2_2024-07-18_1,56,camB,No_reward,nd
FU_R2_2024-07-18_1,57,camB,Reward,s
FU_R2_2024-07-18_1,58,camB,Reward,s
FU_R2_2024-07-18_1,59,camB,Reward,na
FU_R2_2024-07-18_1,60,camB,No_reward,nd
FU_R2_2024-07-18_1,61,camB,Reward,rnd
FU_R2_2024-07-18_1,62,camB,Reward,s
FU_R2_2024-07-18_1,63,camB,Reward,s
FU_R2_2024-07-18_1,64,camB,Reward,f
FU_R2_2024-07-18_1,65,camB,Reward,f
FU_R2_2024-07-18_1,66,camB,Reward,f
FU_R2_2024-07-18_1,67,camB,Reward,f
FU_R2_2024-07-18_1,68,camB,Reward,na
FU_R2_2024-07-18_1,69,camB,Reward,f
FU_R2_2024-07-18_1,70,camB,Reward,na
FU_R2_2024-07-18_1,71,camB,No_reward,nd
FU_R2_2024-07-18_1,72,camB,Reward,na
FU_R2_2024-07-18_1,73,camB,Reward,na
FU_R2_2024-07-18_1,74,camB,Reward,na
FU_R2_2024-07-18_1,75,camB,Reward,na
FU_R2_2024-07-18_1,76,camB,Reward,na
FU_R2_2024-07-18_1,77,camB,No_reward,nd
FU_R2_2024-07-18_1,78,camB,No_reward,nd
FU_R2_2024-07-18_1,79,camB,Reward,na
FU_R2_2024-07-18_1,80,camB,Reward,na
FU_R2_2024-07-18_1,81,camB,No_reward,nd
FU_R2_2024-07-18_1,82,camB,Reward,na
FU_R2_2024-07-18_1,83,camB,No_reward,nd
FU_R2_2024-07-18_1,84,camB,Reward,na
FU_R2_2024-07-18_1,85,camB,Reward,na
FU_R2_2024-07-18_1,86,camB,Reward,na
FU_R2_2024-07-18_1,87,camB,No_reward,nd
FU_R2_2024-07-18_1,88,camB,Reward,na
FU_R2_2024-07-18_1,89,camB,Reward,na
FU_R2_2024-07-18_1,90,camB,Reward,na
FU_R2_2024-07-18_1,91,camB,Reward,na
FU_R2_2024-07-18_1,92,camB,No_reward,nd
FU_R2_2024-07-18_1,93,camB,Reward,na
FU_R2_2024-07-18_1,94,camB,Reward,na
FU_R2_2024-07-18_1,95,camB,Reward,na
FU_R2_2024-07-18_1,96,camB,Reward,na
FU_R2_2024-07-18_1,97,camB,Reward,na
FU_R2_2024-07-18_1,98,camB,Reward,na
FU_R2_2024-07-18_1,99,camB,Reward,na
FU_R2_2024-07-18_1,100,camB,Reward,na
FU_R2_2024-07-18_1,101,camB,Reward,na
FU_R2_2024-07-18_1,102,camB,Reward,na
FU_R2_2024-07-18_1,103,camB,Reward,na
FU_R2_2024-07-18_1,104,camB,Reward,na
FU_R2_2024-07-18_1,105,camB,Reward,na
FU_R2_2024-07-18_1,106,camB,No_reward,nd
FU_R2_2024-07-18_1,107,camB,Reward,na
FU_R2_2024-07-18_1,108,camB,No_reward,nd
FU_R2_2024-07-18_1,109,camB,Reward,f
FU_R2_2024-07-18_1,110,camB,Reward,na
FU_R2_2024-07-18_1,111,camB,Reward,na
FU_R2_2024-07-18_1,112,camB,No_reward,nd
FU_R2_2024-07-18_1,113,camB,Reward,na
FU_R2_2024-07-18_1,114,camB,Reward,na
FU_R2_2024-07-18_1,115,camB,Reward,na
FU_R2_2024-07-18_1,116,camB,Reward,na
FU_R2_2024-07-18_1,117,camB,Reward,na
FU_R2_2024-07-18_1,118,camB,Reward,na
FU_R2_2024-07-18_1,119,camB,Reward,na
