name,trial,cam,event,outcome
FJ_L3_2024-07-15_1,71,camB,Reward,na
FJ_L3_2024-07-15_1,72,camB,Reward,na
FJ_L3_2024-07-15_1,73,camB,Reward,na
FJ_L3_2024-07-15_1,74,camB,Reward,na
FJ_L3_2024-07-15_1,75,camB,Reward,na
FJ_L3_2024-07-15_1,76,camB,Reward,na
FJ_L3_2024-07-15_1,77,camB,Reward,na
FJ_L3_2024-07-15_1,78,camB,Reward,na
FJ_L3_2024-07-15_1,79,camB,Reward,na
FJ_L3_2024-07-15_1,80,camB,Reward,na
FJ_L3_2024-07-15_1,81,camB,Reward,na
FJ_L3_2024-07-15_1,82,camB,Reward,f
FJ_L3_2024-07-15_1,83,camB,Reward,na
FJ_L3_2024-07-15_1,84,camB,Reward,na
FJ_L3_2024-07-15_1,85,camB,No_reward,nd
FJ_L3_2024-07-15_1,86,camB,Reward,na
FJ_L3_2024-07-15_1,87,camB,Reward,na
FJ_L3_2024-07-15_1,88,camB,Reward,na
FJ_L3_2024-07-15_1,89,camB,Reward,na
FJ_L3_2024-07-15_1,90,camB,Reward,na
FJ_L3_2024-07-15_1,91,camB,No_reward,nd
FJ_L3_2024-07-15_1,92,camB,Reward,na
FJ_L3_2024-07-15_1,93,camB,Reward,na
FJ_L3_2024-07-15_1,94,camB,No_reward,nd
FJ_L3_2024-07-15_1,95,camB,Reward,na
FJ_L3_2024-07-15_1,96,camB,Reward,na
FJ_L3_2024-07-15_1,97,camB,Reward,na
FJ_L3_2024-07-15_1,98,camB,No_reward,nd
FJ_L3_2024-07-15_1,99,camB,No_reward,nd
FJ_L3_2024-07-15_1,100,camB,Reward,na
FJ_L3_2024-07-15_1,101,camB,Reward,na
FJ_L3_2024-07-15_1,102,camB,Reward,na
FJ_L3_2024-07-15_1,103,camB,Reward,na
FJ_L3_2024-07-15_1,104,camB,Reward,na
FJ_L3_2024-07-15_1,105,camB,Reward,na
FJ_L3_2024-07-15_1,106,camB,Reward,na
FJ_L3_2024-07-15_1,107,camB,Reward,na
FJ_L3_2024-07-15_1,108,camB,Reward,na
FJ_L3_2024-07-15_1,109,camB,Reward,na
FJ_L3_2024-07-15_1,110,camB,Reward,na
FJ_L3_2024-07-15_1,111,camB,No_reward,nd
FJ_L3_2024-07-15_1,112,camB,Reward,na
FJ_L3_2024-07-15_1,113,camB,Reward,ps
FJ_L3_2024-07-15_1,114,camB,Reward,na
FJ_L3_2024-07-15_1,115,camB,Reward,na
FJ_L3_2024-07-15_1,116,camB,Reward,na
FJ_L3_2024-07-15_1,117,camB,Reward,na
FJ_L3_2024-07-15_1,118,camB,Reward,na
FJ_L3_2024-07-15_1,119,camB,Reward,na
