name,trial,cam,event,outcome
K_R3_2025-02-21_1,79,camB,Reward,f
K_R3_2025-02-21_1,80,camB,Reward,f
K_R3_2025-02-21_1,81,camB,Reward,na
K_R3_2025-02-21_1,82,camB,No_reward,nd
K_R3_2025-02-21_1,83,camB,Reward,f
K_R3_2025-02-21_1,84,camB,Reward,f
K_R3_2025-02-21_1,85,camB,Reward,f
K_R3_2025-02-21_1,86,camB,Reward,f
K_R3_2025-02-21_1,87,camB,Reward,f
K_R3_2025-02-21_1,88,camB,Reward,f
K_R3_2025-02-21_1,89,camB,Reward,f
K_R3_2025-02-21_1,90,camB,Reward,na
K_R3_2025-02-21_1,91,camB,Reward,f
K_R3_2025-02-21_1,92,camB,No_reward,nd
K_R3_2025-02-21_1,93,camB,No_reward,nd
K_R3_2025-02-21_1,94,camB,Reward,na
K_R3_2025-02-21_1,95,camB,Reward,f
K_R3_2025-02-21_1,96,camB,Reward,f
K_R3_2025-02-21_1,97,camB,Reward,f
K_R3_2025-02-21_1,98,camB,Reward,na
K_R3_2025-02-21_1,99,camB,Reward,na
K_R3_2025-02-21_1,100,camB,Reward,na
K_R3_2025-02-21_1,101,camB,Reward,f
K_R3_2025-02-21_1,102,camB,Reward,f
K_R3_2025-02-21_1,103,camB,Reward,na
K_R3_2025-02-21_1,104,camB,Reward,na
K_R3_2025-02-21_1,105,camB,Reward,f
K_R3_2025-02-21_1,106,camB,Reward,na
K_R3_2025-02-21_1,107,camB,Reward,na
K_R3_2025-02-21_1,108,camB,Reward,na
K_R3_2025-02-21_1,109,camB,Reward,na
K_R3_2025-02-21_1,110,camB,Reward,na
K_R3_2025-02-21_1,111,camB,Reward,na
K_R3_2025-02-21_1,112,camB,Reward,f
K_R3_2025-02-21_1,113,camB,Reward,f
K_R3_2025-02-21_1,114,camB,Reward,f
K_R3_2025-02-21_1,115,camB,No_reward,nd
K_R3_2025-02-21_1,116,camB,Reward,f
K_R3_2025-02-21_1,117,camB,Reward,f
K_R3_2025-02-21_1,118,camB,Reward,f
K_R3_2025-02-21_1,119,camB,Reward,na
