name,trial,cam,event,outcome
FS_L2_2024-07-31_1,47,camB,Reward,s
FS_L2_2024-07-31_1,48,camB,Reward,s
FS_L2_2024-07-31_1,49,camB,Reward,s
FS_L2_2024-07-31_1,50,camB,Reward,na
FS_L2_2024-07-31_1,51,camB,Reward,na
FS_L2_2024-07-31_1,52,camB,Reward,na
FS_L2_2024-07-31_1,53,camB,No_reward,nd
FS_L2_2024-07-31_1,54,camB,Reward,na
FS_L2_2024-07-31_1,55,camB,No_reward,nd
FS_L2_2024-07-31_1,56,camB,Reward,na
FS_L2_2024-07-31_1,57,camB,Reward,na
FS_L2_2024-07-31_1,58,camB,No_reward,nd
FS_L2_2024-07-31_1,59,camB,Reward,na
FS_L2_2024-07-31_1,60,camB,No_reward,nd
FS_L2_2024-07-31_1,61,camB,Reward,na
FS_L2_2024-07-31_1,62,camB,Reward,na
FS_L2_2024-07-31_1,63,camB,No_reward,nd
FS_L2_2024-07-31_1,64,camB,Reward,f
FS_L2_2024-07-31_1,65,camB,Reward,f
FS_L2_2024-07-31_1,66,camB,Reward,s
FS_L2_2024-07-31_1,67,camB,Reward,na
FS_L2_2024-07-31_1,68,camB,Reward,na
FS_L2_2024-07-31_1,69,camB,Reward,na
FS_L2_2024-07-31_1,70,camB,Reward,na
FS_L2_2024-07-31_1,71,camB,No_reward,nd
FS_L2_2024-07-31_1,72,camB,Reward,na
FS_L2_2024-07-31_1,73,camB,Reward,na
FS_L2_2024-07-31_1,74,camB,Reward,na
FS_L2_2024-07-31_1,75,camB,Reward,na
FS_L2_2024-07-31_1,76,camB,Reward,na
FS_L2_2024-07-31_1,77,camB,Reward,na
FS_L2_2024-07-31_1,78,camB,Reward,na
FS_L2_2024-07-31_1,79,camB,No_reward,nd
FS_L2_2024-07-31_1,80,camB,No_reward,nd
FS_L2_2024-07-31_1,81,camB,Reward,na
FS_L2_2024-07-31_1,82,camB,Reward,na
FS_L2_2024-07-31_1,83,camB,No_reward,nd
FS_L2_2024-07-31_1,84,camB,Reward,na
FS_L2_2024-07-31_1,85,camB,Reward,na
FS_L2_2024-07-31_1,86,camB,Reward,na
FS_L2_2024-07-31_1,87,camB,Reward,na
FS_L2_2024-07-31_1,88,camB,Reward,na
FS_L2_2024-07-31_1,89,camB,Reward,na
FS_L2_2024-07-31_1,90,camB,Reward,na
FS_L2_2024-07-31_1,91,camB,Reward,na
FS_L2_2024-07-31_1,92,camB,Reward,na
FS_L2_2024-07-31_1,93,camB,Reward,na
FS_L2_2024-07-31_1,94,camB,Reward,na
FS_L2_2024-07-31_1,95,camB,Reward,na
FS_L2_2024-07-31_1,96,camB,No_reward,nd
FS_L2_2024-07-31_1,97,camB,Reward,na
FS_L2_2024-07-31_1,98,camB,Reward,na
FS_L2_2024-07-31_1,99,camB,Reward,na
FS_L2_2024-07-31_1,100,camB,Reward,na
FS_L2_2024-07-31_1,101,camB,Reward,na
FS_L2_2024-07-31_1,102,camB,Reward,na
FS_L2_2024-07-31_1,103,camB,No_reward,nd
FS_L2_2024-07-31_1,104,camB,Reward,na
FS_L2_2024-07-31_1,105,camB,Reward,na
FS_L2_2024-07-31_1,106,camB,No_reward,nd
FS_L2_2024-07-31_1,107,camB,Reward,na
FS_L2_2024-07-31_1,108,camB,Reward,na
FS_L2_2024-07-31_1,109,camB,Reward,na
FS_L2_2024-07-31_1,110,camB,Reward,na
FS_L2_2024-07-31_1,111,camB,Reward,na
FS_L2_2024-07-31_1,112,camB,Reward,na
FS_L2_2024-07-31_1,113,camB,Reward,na
FS_L2_2024-07-31_1,114,camB,Reward,na
FS_L2_2024-07-31_1,115,camB,Reward,na
FS_L2_2024-07-31_1,116,camB,Reward,na
FS_L2_2024-07-31_1,117,camB,Reward,na
FS_L2_2024-07-31_1,118,camB,No_reward,nd
FS_L2_2024-07-31_1,119,camB,Reward,na
