,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
10,10,84, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained attached to the spout, and the mouse's tongue did not touch it. The mouse's right paw moved toward the spout but did not successfully retrieve the water drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained attached to the spout, and the mouse's tongue did not touch it. The mouse's right paw moved toward the spout but did not successfully retrieve the water drop.  
6. 0:00 - 1:15: The mouse is stationary with both paws on the surface.  
1:16 - 1:25: The mouse lifts its right paw and moves it toward the spout.  
1:26 - 1:35: The mouse's right paw approaches the water drop but does not make contact.  
1:36 - 2:00: The mouse's right paw moves away from the spout without retrieving the water drop.  
2:01 - 4:45: The mouse remains in a stationary position with no further movement toward the spout.  
7. 95%", 95%,68.83759853603604,52.92428428428428,83.86335648148147,29.77603970556798,28.895081205893582,30.89425367270229
11,11,22,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.  
6. 0:00 - 0:25: The mouse is stationary, with both paws on the surface.  
0:26 - 0:30: The mouse lifts its right paw slightly but does not move toward the spout.  
0:31 - 1:00: The mouse remains still, with no significant movement of the right paw.  
1:01 - 1:30: The mouse begins to move its head and body, but the right paw remains in place.  
1:31 - 2:00: The mouse continues to move its head and body, but the right paw does not approach the spout.  
2:01 - 2:30: The mouse lifts its right paw and moves it toward the spout, but does not make contact with the water drop.  
2:31 - 3:00: The mouse continues to move its right paw, but the water drop remains attached to the spout.  
3:01 - 3:30: The mouse lifts its right paw and moves it toward the spout, but does not make contact with the water drop.  
3:31 - 4:00: The mouse continues to move its right paw, but the water drop remains attached to the spout.  
4:01 - 4:30: The mouse lifts its right paw and moves it toward the spout, but does not make contact with the water drop.  
4:31 - 5:00: The mouse continues to move its right paw, but the water drop remains attached to the spout.  
5:01 - 5:30: The mouse lifts its right paw and moves it toward the spout, but does not make contact with the water drop.  
5:31 - 6:00: The mouse continues to move its right paw, but the water drop remains attached to the spout.  
6:01 - 6:30: The mouse lifts its right paw and moves it toward the spout, but does not make contact with the water drop.  
6:31 - 7:00: The mouse continues to move its right paw, but the water drop remains attached to the spout.  
7:01 - 7:30: The mouse lifts its right paw and moves it toward the spout, but does not make contact with the water drop.  
7:31 - 8:00: The mouse continues to move its right paw, but the water drop remains attached to the spout.  
8:01 - 8:30: The mouse lifts its right paw and moves it toward the spout, but does not make contact with the water drop.  
8:31 - 9:00: The mouse continues to move its right paw, but the water drop remains attached to the spout.  
9:01 - 9:30: The mouse lifts its right paw and moves it toward the spout, but does not make contact with the water drop.  
9:31 - 10:00: The mouse continues to move its right paw, but the water drop remains attached to the spout.  
10:01 - 10:30: The mouse lifts its right paw and moves it toward the spout, but does not make contact with the water drop.  
10:31 - 11:00: The mouse continues to move its right paw, but the water drop remains attached to the spout.  
11:01 - 11:30: The mouse lifts its right paw and moves it toward the spout, but does not make contact with the water drop.  
11:31 - 12:00: The mouse continues to move its right paw, but the water drop remains attached to the spout.  
12:01 - 12:30: The mouse lifts its right paw and moves it toward the spout, but does not make contact with the water drop.  
12:31 - 13:00: The mouse continues to move its right paw, but the water drop remains attached to the spout.  
13:01 - 13:30: The mouse lifts its right paw and moves it toward the spout, but does not make contact with the water drop.  
13:31 - 1",,68.63576784758897,54.94335022522522,93.81174236736736,29.79903744078813,28.40823158670308,30.731652234395742
12,12,59, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw moved toward the spout but did not touch the drop, and the tongue did not make contact with the water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw moved toward the spout but did not touch the drop, and the tongue did not make contact with the water.  
6. 0:00 - 0:30: The mouse is stationary with both paws on the surface.  
0:30 - 1:00: The mouse begins to move its right paw toward the spout.  
1:00 - 1:30: The right paw approaches the spout but does not touch the water drop.  
1:30 - 2:00: The mouse retracts its right paw without making contact with the water drop.  
2:00 - 2:30: The mouse remains stationary with no further movement toward the spout.  
7. 95%", 95%,67.40236515610438,55.16477227227227,78.46013763763764,29.86709588093135,29.18431295218491,30.714185311765902
13,13,93, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw moved toward the spout but did not touch the drop, and the tongue did not make contact with the water. There was no observable transfer of water to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw moved toward the spout but did not touch the drop, and the tongue did not make contact with the water. There was no observable transfer of water to the mouth.  
6. 0:00 - 1:28: Mouse remains stationary with both paws on the surface.  
1:29 - 1:32: Right paw begins to lift and move toward the spout.  
1:33 - 3:52: Right paw moves toward the spout but does not make contact with the water drop.  
3:53 - 4:44: Right paw returns to the surface.  
7. 95%", 95%,69.54597228694212,60.05750875875876,89.48485673173172,29.73106130529548,28.61330813756338,30.34513047569777
14,14,4, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.  
6. 0:00 - 1:20: Mouse remains stationary with both paws on the surface.  
1:21 - 2:00: Mouse lifts its right paw and moves it toward the spout area.  
2:01 - 2:40: Right paw makes contact with the spout, but no water drop is visible or touched.  
2:41 - 3:00: Right paw retracts without any water being retrieved.  
3:01 - 4:40: Mouse remains stationary with both paws on the surface.  
7. 95%", 95%,74.65493888284836,58.8211473973974,87.52562687687687,29.429496194716418,28.709451309116343,30.43546869029093
15,15,41, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw moved but did not reach the spout or interact with the water drop. The tongue did not extend to touch the drop. There is no visual evidence of water being retrieved or consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw moved but did not reach the spout or interact with the water drop. The tongue did not extend to touch the drop. There is no visual evidence of water being retrieved or consumed.  
6. 0:00 - 1:08: Mouse is stationary, paws on surface, no movement.  
1:09 - 1:15: Right paw begins to lift and move forward.  
1:16 - 1:20: Right paw continues to move toward the spout area.  
1:21 - 1:30: Right paw moves closer to the spout but does not make contact with the water drop.  
1:31 - 2:00: Right paw remains in motion but does not reach the water drop.  
2:01 - 2:30: Right paw moves back to original position.  
2:31 - 3:00: Mouse remains stationary, no further movement.  
3:01 - 4:45: No significant movement observed.  
7. 95%", 95%,71.97501311656484,65.44094907407407,80.61691754254254,29.565218734092877,29.06654172357964,29.972307716923517
16,16,1, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout, and no retrieval occurred.  
6. 0:00 - 1:25: The mouse remains stationary with both paws on the surface.  
1:26 - 1:30: The mouse lifts its left paw slightly but does not reach toward the spout.  
1:31 - 4:45: The mouse moves its head and body, but the right paw remains stationary and does not approach the spout.  
7. 95%", 95%,69.47774570907114,60.491853103103104,80.82561686686687,29.72449406800823,29.05531333005238,30.313834720106676
17,17,75, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw moved toward the spout area but did not touch the drop, and the tongue did not make contact with the water. There was no observable transfer of water to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw moved toward the spout area but did not touch the drop, and the tongue did not make contact with the water. There was no observable transfer of water to the mouth.  
6. 0:00 - 1:15: Mouse remains stationary with both paws on the surface.  
1:16 - 1:25: Right paw lifts and moves toward the spout area.  
1:26 - 1:35: Right paw retracts without contacting the water drop.  
1:36 - 4:45: Mouse remains in a stationary posture with no further movement toward the spout.  
7. 95%", 95%,67.27472220064894,58.95967592592593,80.99841591591591,29.87028771092923,29.046038353930108,30.42525273126293
18,18,16,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 2:00: Mouse remains stationary with both paws on the surface.  
2:00 - 2:05: Mouse lifts its right paw slightly but does not move it toward the spout.  
2:05 - 2:10: Mouse lowers its right paw back to the surface.  
2:10 - 2:15: Mouse lifts its left paw slightly, then lowers it.  
2:15 - 2:20: Mouse lifts its right paw again, but it does not approach the spout.  
2:20 - 2:25: Mouse lowers its right paw.  
2:25 - 2:30: Mouse lifts its left paw, then lowers it.  
2:30 - 2:35: Mouse lifts its right paw, but it does not move toward the spout.  
2:35 - 2:40: Mouse lowers its right paw.  
2:40 - 2:45: Mouse lifts its left paw, then lowers it.  
2:45 - 2:50: Mouse lifts its right paw, but it does not move toward the spout.  
2:50 - 2:55: Mouse lowers its right paw.  
2:55 - 3:00: Mouse lifts its left paw, then lowers it.  
3:00 - 3:05: Mouse lifts its right paw, but it does not move toward the spout.  
3:05 - 3:10: Mouse lowers its right paw.  
3:10 - 3:15: Mouse lifts its left paw, then lowers it.  
3:15 - 3:20: Mouse lifts its right paw, but it does not move toward the spout.  
3:20 - 3:25: Mouse lowers its right paw.  
3:25 - 3:30: Mouse lifts its left paw, then lowers it.  
3:30 - 3:35: Mouse lifts its right paw, but it does not move toward the spout.  
3:35 - 3:40: Mouse lowers its right paw.  
3:40 - 3:45: Mouse lifts its left paw, then lowers it.  
3:45 - 3:50: Mouse lifts its right paw, but it does not move toward the spout.  
3:50 - 3:55: Mouse lowers its right paw.  
3:55 - 4:00: Mouse lifts its left paw, then lowers it.  
4:00 - 4:05: Mouse lifts its right paw, but it does not move toward the spout.  
4:05 - 4:10: Mouse lowers its right paw.  
4:10 - 4:15: Mouse lifts its left paw, then lowers it.  
4:15 - 4:20: Mouse lifts its right paw, but it does not move toward the spout.  
4:20 - 4:25: Mouse lowers its right paw.  
4:25 - 4:30: Mouse lifts its left paw, then lowers it.  
4:30 - 4:35: Mouse lifts its right paw, but it does not move toward the spout.  
4:35 - 4:40: Mouse lowers its right paw.  
4:40 - 4:45: Mouse lifts its left paw, then lowers it.  
4:45 - 4:50: Mouse lifts its right paw, but it does not move toward the spout.  
4:50 - 4:55: Mouse lowers its right paw.  
4:55 - 5:00: Mouse lifts its left paw, then lowers it.  
5:00 - 5:05: Mouse lifts its right paw, but it does not move toward the spout.  
5:05 - 5:10: Mouse lowers its right paw.  
5:10 - 5:15: Mouse lifts its left paw, then lowers it.  
5:15 - 5:20: Mouse lifts its right paw, but it does not move toward the spout.  
",,75.45273464196956,63.178734984984985,83.1223536036036,29.36286959025274,28.933625291269426,30.12509435002178
19,19,51, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:00: Mouse remains stationary with paws on the surface.  
   1:01 - 1:10: Mouse begins to lift its right paw.  
   1:11 - 1:20: Right paw moves toward the spout but does not make contact with the water drop.  
   1:21 - 4:45: Mouse continues to move its right paw but does not touch the water drop.  
7. 95%", 95%,65.30070779831556,58.8868724974975,77.07165978478479,29.992841464966727,29.26185648986984,30.430618714683824
20,20,74,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.  
6. 0:00 - 0:50: Mouse remains stationary with both paws on the surface.  
   0:51 - 1:00: Mouse lifts its right paw slightly but does not reach the spout.  
   1:01 - 1:10: Mouse moves its right paw toward the spout but does not make contact with the water drop.  
   1:11 - 1:20: Mouse retracts its right paw without touching the water drop.  
   1:21 - 1:30: Mouse remains stationary with both paws on the surface.  
   1:31 - 1:40: Mouse lifts its right paw again but does not reach the spout.  
   1:41 - 1:50: Mouse retracts its right paw without touching the water drop.  
   1:51 - 2:00: Mouse remains stationary with both paws on the surface.  
   2:01 - 2:10: Mouse lifts its right paw slightly but does not reach the spout.  
   2:11 - 2:20: Mouse retracts its right paw without touching the water drop.  
   2:21 - 2:30: Mouse remains stationary with both paws on the surface.  
   2:31 - 2:40: Mouse lifts its right paw slightly but does not reach the spout.  
   2:41 - 2:50: Mouse retracts its right paw without touching the water drop.  
   2:51 - 3:00: Mouse remains stationary with both paws on the surface.  
   3:01 - 3:10: Mouse lifts its right paw slightly but does not reach the spout.  
   3:11 - 3:20: Mouse retracts its right paw without touching the water drop.  
   3:21 - 3:30: Mouse remains stationary with both paws on the surface.  
   3:31 - 3:40: Mouse lifts its right paw slightly but does not reach the spout.  
   3:41 - 3:50: Mouse retracts its right paw without touching the water drop.  
   3:51 - 4:00: Mouse remains stationary with both paws on the surface.  
   4:01 - 4:10: Mouse lifts its right paw slightly but does not reach the spout.  
   4:11 - 4:20: Mouse retracts its right paw without touching the water drop.  
   4:21 - 4:30: Mouse remains stationary with both paws on the surface.  
   4:31 - 4:40: Mouse lifts its right paw slightly but does not reach the spout.  
   4:41 - 4:50: Mouse retracts its right paw without touching the water drop.  
   4:51 - 5:00: Mouse remains stationary with both paws on the surface.  
   5:01 - 5:10: Mouse lifts its right paw slightly but does not reach the spout.  
   5:11 - 5:20: Mouse retracts its right paw without touching the water drop.  
   5:21 - 5:30: Mouse remains stationary with both paws on the surface.  
   5:31 - 5:40: Mouse lifts its right paw slightly but does not reach the spout.  
   5:41 - 5:50: Mouse retracts its right paw without touching the water drop.  
   5:51 - 6:00: Mouse remains stationary with both paws on the surface.  
   6:01 - 6:10: Mouse lifts its right paw slightly but does not reach the spout.  
   6:11 - 6:20: Mouse retracts its right paw without touching the water drop.  
   6:21 - 6:30: Mouse remains stationary with both paws on the surface.  
   6:31 - 6:40: Mouse lifts its right paw slightly but does not reach the",,68.93765683787235,56.87389139139139,90.2757545045045,29.76951412594492,28.57509234018024,30.58167416561752
21,21,54, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.  
6. 0:00 - 1:25: The mouse is stationary with both paws on the surface.  
1:26 - 1:35: The mouse begins to move its head and right paw slightly.  
1:36 - 4:45: The mouse continues to move its head and right paw, but the paw does not reach the spout.  
7. 95%", 95%,69.99840457914812,62.78241866866867,80.5837525025025,29.69014331761076,29.068328737750317,30.15242318152777
