,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
10,10,49,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 0:05: The mouse is positioned with its head fixed, paws resting on the surface.  
0:06 - 0:10: The mouse lifts its right paw slightly but does not reach the spout.  
0:11 - 0:15: The mouse lowers its right paw back to the surface.  
0:16 - 0:20: The mouse lifts its left paw slightly, then returns it to the surface.  
0:21 - 0:25: The mouse remains still, with both paws on the surface.  
0:26 - 0:30: The mouse lifts its right paw again, but it does not reach the spout.  
0:31 - 0:35: The mouse lowers its right paw back to the surface.  
0:36 - 0:40: The mouse remains still, with both paws on the surface.  
0:41 - 0:45: The mouse lifts its right paw slightly, but it does not reach the spout.  
0:46 - 0:50: The mouse lowers its right paw back to the surface.  
0:51 - 0:55: The mouse remains still, with both paws on the surface.  
0:56 - 1:00: The mouse lifts its right paw slightly, but it does not reach the spout.  
1:01 - 1:05: The mouse lowers its right paw back to the surface.  
1:06 - 1:10: The mouse remains still, with both paws on the surface.  
1:11 - 1:15: The mouse lifts its right paw slightly, but it does not reach the spout.  
1:16 - 1:20: The mouse lowers its right paw back to the surface.  
1:21 - 1:25: The mouse remains still, with both paws on the surface.  
1:26 - 1:30: The mouse lifts its right paw slightly, but it does not reach the spout.  
1:31 - 1:35: The mouse lowers its right paw back to the surface.  
1:36 - 1:40: The mouse remains still, with both paws on the surface.  
1:41 - 1:45: The mouse lifts its right paw slightly, but it does not reach the spout.  
1:46 - 1:50: The mouse lowers its right paw back to the surface.  
1:51 - 1:55: The mouse remains still, with both paws on the surface.  
1:56 - 2:00: The mouse lifts its right paw slightly, but it does not reach the spout.  
2:01 - 2:05: The mouse lowers its right paw back to the surface.  
2:06 - 2:10: The mouse remains still, with both paws on the surface.  
2:11 - 2:15: The mouse lifts its right paw slightly, but it does not reach the spout.  
2:16 - 2:20: The mouse lowers its right paw back to the surface.  
2:21 - 2:25: The mouse remains still, with both paws on the surface.  
2:26 - 2:30: The mouse lifts its right paw slightly, but it does not reach the spout.  
2:31 - 2:35: The mouse lowers its right paw back to the surface.  
2:36 - 2:40: The mouse remains still, with both paws on the surface.  
2:41 - 2:45: The mouse lifts its right paw slightly, but it does not reach the spout.  
2:46 - 2:50: The mouse lowers its right paw back to the surface.  
2:51 - 2:55: The mouse remains still, with both paws on the surface.  
2:56 - 3:00: The mouse lifts its right paw slightly, but it does not reach the spout.  
3:01 - 3:05: The mouse lowers its right paw back to the surface.  
3:0",,48.073704350902624,39.535043168168166,54.3039232982983,31.3236532104426,30.78249153650138,32.160981435295845
11,11,2, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 0:05: The mouse is positioned in front of the spout, head fixed.  
0:06 - 0:10: The mouse extends its right paw toward the spout.  
0:11 - 0:15: The right paw makes contact with the spout, but the water drop is not visible.  
0:16 - 0:20: The mouse retracts its paw without any visible water transfer.  
0:21 - 0:30: The mouse attempts to lick the spout, but the tongue does not make contact with the water drop.  
0:31 - 0:40: The mouse continues to attempt reaching the water drop with its paw, but no contact is made.  
0:41 - 0:50: The mouse retracts its paw and remains in position, showing no further attempts.  
0:51 - 1:00: The mouse remains stationary, with no further movement toward the spout.  
7. 95%", 95%,49.301557527354944,43.79175925925926,56.41588400900901,31.213971252007344,30.61678963156707,31.716879682850244
12,12,31,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.  
6. 0:00 - 0:05: The mouse is positioned under the spout with its right paw resting on the surface.  
0:05 - 0:10: The water drop forms on the spout and remains attached.  
0:10 - 0:20: The mouse lifts its right paw slightly but does not move it toward the spout.  
0:20 - 0:30: The mouse attempts to lick the spout with its tongue, but the tongue does not make contact with the water drop.  
0:30 - 0:40: The mouse continues to attempt licking, but the right paw remains stationary.  
0:40 - 0:50: The mouse repositions its head slightly, but the tongue still does not touch the water drop.  
0:50 - 1:00: The mouse lowers its head and continues to attempt licking, but no contact is made.  
1:00 - 1:10: The mouse lifts its right paw slightly again but does not move it toward the spout.  
1:10 - 1:20: The mouse continues to attempt licking, but the tongue does not touch the water drop.  
1:20 - 1:30: The mouse repositions its head slightly, but the tongue still does not touch the water drop.  
1:30 - 1:40: The mouse lowers its head and continues to attempt licking, but no contact is made.  
1:40 - 1:50: The mouse lifts its right paw slightly again but does not move it toward the spout.  
1:50 - 2:00: The mouse continues to attempt licking, but the tongue does not touch the water drop.  
2:00 - 2:10: The mouse repositions its head slightly, but the tongue still does not touch the water drop.  
2:10 - 2:20: The mouse lowers its head and continues to attempt licking, but no contact is made.  
2:20 - 2:30: The mouse lifts its right paw slightly again but does not move it toward the spout.  
2:30 - 2:40: The mouse continues to attempt licking, but the tongue does not touch the water drop.  
2:40 - 2:50: The mouse repositions its head slightly, but the tongue still does not touch the water drop.  
2:50 - 3:00: The mouse lowers its head and continues to attempt licking, but no contact is made.  
3:00 - 3:10: The mouse lifts its right paw slightly again but does not move it toward the spout.  
3:10 - 3:20: The mouse continues to attempt licking, but the tongue does not touch the water drop.  
3:20 - 3:30: The mouse repositions its head slightly, but the tongue still does not touch the water drop.  
3:30 - 3:40: The mouse lowers its head and continues to attempt licking, but no contact is made.  
3:40 - 3:50: The mouse lifts its right paw slightly again but does not move it toward the spout.  
3:50 - 4:00: The mouse continues to attempt licking, but the tongue does not touch the water drop.  
4:00 - 4:10: The mouse repositions its head slightly, but the tongue still does not touch the water drop.  
4:10 - 4:20: The mouse lowers its head and continues to attempt licking, but no contact is made.  
4:20 - 4:30: The mouse lifts its right paw slightly again but does not move it toward the spout.  
4:30 - 4:40: The mouse continues to attempt licking, but the tongue does not touch the water drop.  
4:40 - 4:50: The mouse repositions its head slightly, but the tongue still does not touch the water drop.  
4:50 - 5:00: The mouse lowers its head and continues to attempt licking, but no contact is made.  
5:00 - 5:10: The mouse lifts its right paw slightly again but does not move it toward the spout.  
",,48.11392667451936,41.39970783283283,53.67436561561561,31.314711285752537,30.83313440712874,31.96083084651268
13,13,36, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 1:04: Mouse is stationary, paws on surface, no movement toward spout.  
1:05 - 1:10: Mouse lifts left paw and moves it toward the spout, but the right paw remains stationary.  
1:11 - 4:45: Mouse continues to move left paw near the spout, but no contact is made with the water drop. The right paw does not move.  
7. 95%", 95%,51.49661793258776,46.48643518518519,56.56427990490491,31.0159467894408,30.6053809818442,31.457541173039388
14,14,17, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 0:18: Mouse is stationary, head fixed, paws resting on surface.  
0:19 - 0:25: Mouse lifts its right paw toward the spout.  
0:26 - 0:30: Right paw makes contact with the spout, but no water drop is visible or transferred.  
0:31 - 0:40: Mouse retracts paw, no water is observed on the paw or in the mouth.  
0:41 - 4:45: Mouse remains in position, no further movement or interaction with the spout.  
7. 95%", 95%,49.95002356882745,41.7547484984985,56.32134947447448,31.150694366383668,30.624073087981927,31.923744887266665
15,15,40,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.  
6. 0:00 - 0:10: Mouse is stationary, paws on surface, no movement toward spout.  
0:11 - 0:20: Mouse lifts right paw slightly but does not reach the spout.  
0:21 - 0:30: Right paw remains near the surface, no contact with water drop.  
0:31 - 0:40: Mouse moves head slightly but tongue does not contact the water drop.  
0:41 - 0:50: Right paw moves slightly but does not touch the spout or water drop.  
0:51 - 1:00: Mouse continues to remain in place, no interaction with water drop.  
1:01 - 1:10: No change observed in paw or tongue movement.  
1:11 - 1:20: Mouse remains stationary, no interaction with water drop.  
1:21 - 1:30: No change observed in paw or tongue movement.  
1:31 - 1:40: Mouse remains in place, no interaction with water drop.  
1:41 - 1:50: No change observed in paw or tongue movement.  
1:51 - 2:00: Mouse remains stationary, no interaction with water drop.  
2:01 - 2:10: No change observed in paw or tongue movement.  
2:11 - 2:20: Mouse remains in place, no interaction with water drop.  
2:21 - 2:30: No change observed in paw or tongue movement.  
2:31 - 2:40: Mouse remains stationary, no interaction with water drop.  
2:41 - 2:50: No change observed in paw or tongue movement.  
2:51 - 3:00: Mouse remains in place, no interaction with water drop.  
3:01 - 3:10: No change observed in paw or tongue movement.  
3:11 - 3:20: Mouse remains stationary, no interaction with water drop.  
3:21 - 3:30: No change observed in paw or tongue movement.  
3:31 - 3:40: Mouse remains in place, no interaction with water drop.  
3:41 - 3:50: No change observed in paw or tongue movement.  
3:51 - 4:00: Mouse remains stationary, no interaction with water drop.  
4:01 - 4:10: No change observed in paw or tongue movement.  
4:11 - 4:20: Mouse remains in place, no interaction with water drop.  
4:21 - 4:30: No change observed in paw or tongue movement.  
4:31 - 4:40: Mouse remains stationary, no interaction with water drop.  
4:41 - 4:50: No change observed in paw or tongue movement.  
4:51 - 5:00: Mouse remains in place, no interaction with water drop.  
5:01 - 5:10: No change observed in paw or tongue movement.  
5:11 - 5:20: Mouse remains stationary, no interaction with water drop.  
5:21 - 5:30: No change observed in paw or tongue movement.  
5:31 - 5:40: Mouse remains in place, no interaction with water drop.  
5:41 - 5:50: No change observed in paw or tongue movement.  
5:51 - 6:00: Mouse remains stationary, no interaction with water drop.  
6:01 - 6:10: No change observed in paw or tongue movement.  
6:11 - 6:20: Mouse remains in place, no interaction with water drop.  
6:21 - 6:30: No change observed in paw or tongue movement.  
6:31 - 6:40: Mouse remains stationary, no interaction with water drop.  
6:41 - 6:50: No change observed in paw or tongue movement.  
6:51 - 7:00: Mouse remains in place, no interaction with water drop.  
7:01 - 7:10: No change observed in",,50.40268573530427,41.06983608608608,55.5908546046046,31.11364681737124,30.680770103189868,31.99557391324469
16,16,8, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout, and no retrieval occurred.  
6. 0:00 - 1:15: The mouse is stationary with both paws on the surface, head fixed, and no movement toward the spout.  
1:16 - 1:20: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
1:21 - 4:45: The mouse retracts its paw and remains in a stationary position with no further interaction with the water drop.  
7. 95%", 95%,47.52544146517207,44.25639326826827,51.30200513013013,31.36354010723168,31.02946021098532,31.67104343222317
17,17,6, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 0:50: Mouse is stationary, paws on surface, no movement toward spout.  
0:51 - 1:00: Mouse lifts left paw slightly, but no contact with spout.  
1:01 - 1:10: Mouse extends right paw toward spout, but does not touch the water drop.  
1:11 - 1:20: Mouse retracts paw, no water is consumed.  
1:21 - 4:45: Mouse remains in position, no further attempts to reach the water drop.  
7. 95%", 95%,48.652817418711805,43.99645082582583,55.15400525525526,31.26639480252543,30.71503304706477,31.696627173119268
18,18,7,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 0:10: The mouse is positioned in front of the spout, with its right paw resting on the surface.  
0:10 - 0:20: The mouse lifts its right paw and extends it toward the spout.  
0:20 - 0:30: The mouse's paw approaches the spout but does not make contact with the water drop.  
0:30 - 0:40: The mouse retracts its paw without touching the water drop.  
0:40 - 0:50: The mouse repeats the motion, lifting its right paw again and moving it toward the spout.  
0:50 - 1:00: The paw moves closer to the spout but does not touch the water drop.  
1:00 - 1:10: The mouse retracts its paw and remains in a stationary position.  
1:10 - 1:20: The mouse lifts its right paw once more and extends it toward the spout.  
1:20 - 1:30: The paw approaches the spout but does not make contact with the water drop.  
1:30 - 1:40: The mouse retracts its paw and remains in a stationary position.  
1:40 - 2:00: The mouse lifts its right paw and extends it toward the spout.  
2:00 - 2:10: The paw moves closer to the spout but does not touch the water drop.  
2:10 - 2:20: The mouse retracts its paw and remains in a stationary position.  
2:20 - 2:40: The mouse lifts its right paw and extends it toward the spout.  
2:40 - 2:50: The paw approaches the spout but does not make contact with the water drop.  
2:50 - 3:00: The mouse retracts its paw and remains in a stationary position.  
3:00 - 3:20: The mouse lifts its right paw and extends it toward the spout.  
3:20 - 3:30: The paw moves closer to the spout but does not touch the water drop.  
3:30 - 3:40: The mouse retracts its paw and remains in a stationary position.  
3:40 - 4:00: The mouse lifts its right paw and extends it toward the spout.  
4:00 - 4:10: The paw approaches the spout but does not make contact with the water drop.  
4:10 - 4:20: The mouse retracts its paw and remains in a stationary position.  
4:20 - 4:40: The mouse lifts its right paw and extends it toward the spout.  
4:40 - 4:50: The paw moves closer to the spout but does not touch the water drop.  
4:50 - 5:00: The mouse retracts its paw and remains in a stationary position.  
5:00 - 5:20: The mouse lifts its right paw and extends it toward the spout.  
5:20 - 5:30: The paw approaches the spout but does not make contact with the water drop.  
5:30 - 5:40: The mouse retracts its paw and remains in a stationary position.  
5:40 - 6:00: The mouse lifts its right paw and extends it toward the spout.  
6:00 - 6:10: The paw moves closer to the spout but does not touch the water drop.  
6:10 - 6:20: The mouse retracts its paw and remains in a stationary position.  
6:20 - 6:40: The mouse lifts its right paw and extends it toward the spout.  
6:40 - 6:50: The paw approaches the spout but does not make contact with the water drop.  
6:50 - 7:00: The mouse retracts its paw and remains in a stationary position.  
7:00 - 7:20: The mouse lifts its right paw and extends it toward the spout.  
7:20 - 7:30: The paw moves closer to the sp",,49.29139575998412,40.22270895895896,55.0565965965966,31.211308377995746,30.72270999524396,32.086090443260055
19,19,35, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.  
6. 0:00 - 0:25: The mouse is stationary, with both paws on the surface.  
0:26 - 0:30: The mouse lifts its right paw toward the spout.  
0:31 - 0:35: The right paw touches the water drop, but the drop does not detach.  
0:36 - 0:40: The mouse retracts its paw without retrieving the water.  
0:41 - 4:45: The mouse remains in place, with no further interaction with the water drop.  
7. 95%", 95%,47.91307979315523,44.40698385885886,54.84689126626627,31.33068546327523,30.739283441653424,31.65629084157587
20,20,21, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:05: The mouse is stationary, with both paws on the surface.  
1:06 - 1:10: The mouse lifts its right paw and moves it toward the spout.  
1:11 - 1:15: The right paw touches the spout, but the water drop is not dislodged.  
1:16 - 1:20: The mouse retracts its paw without retrieving the water drop.  
1:21 - 4:45: The mouse remains in a stationary position, with no further attempts to retrieve the water drop.  
7. 95%", 95%,46.00237829424252,38.97505755755756,54.69258758758759,31.51301276616082,30.75151889889933,32.22293595649464
21,21,11, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 0:25: The mouse is stationary with both paws on the surface, head fixed, and no water drop visible.  
0:26 - 0:30: The water drop appears on the spout, and the mouse begins to lift its right paw.  
0:31 - 0:40: The right paw moves toward the spout but does not make contact with the water drop.  
0:41 - 0:50: The paw hovers near the drop but does not touch it.  
0:51 - 1:00: The paw retracts without any contact with the water drop.  
1:01 - 4:45: The mouse remains in a stationary posture with no further interaction with the spout or water drop.  
7. 95%", 95%,47.61359638733561,39.21063751251251,56.37798048048048,31.359453125931,30.61970845946232,32.19676457462997
22,22,9, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 0:50: Mouse is stationary, paws on surface, no movement toward spout.  
0:50 - 1:00: Mouse begins to lift its right paw slightly, but does not reach the spout.  
1:00 - 1:10: Right paw moves slightly forward but does not make contact with the water drop.  
1:10 - 1:20: Mouse retracts paw, no interaction with water drop.  
1:20 - 4:45: Mouse remains in position, no further movement of paw or tongue toward the spout.  
7. 95%", 95%,49.31025008845052,43.2349781031031,57.90111486486487,31.21331139957845,30.50393434877996,31.772451175101004
23,23,15,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.  
6. 0:00 - 0:05: The mouse is positioned with its head fixed, paws resting on the surface.  
0:06 - 0:10: The water drop appears on the spout.  
0:11 - 0:15: The mouse lifts its right paw toward the spout but does not make contact with the water drop.  
0:16 - 0:20: The mouse lowers its paw back to the surface without touching the drop.  
0:21 - 0:30: The mouse remains stationary, with no further movement of the paw or tongue toward the water drop.  
0:31 - 0:40: The water drop remains attached to the spout, and no interaction occurs.  
0:41 - 0:50: The mouse continues to remain in place, with no further attempts to reach the water.  
0:51 - 1:00: The mouse remains stationary, and the water drop stays on the spout.  
1:01 - 1:10: No change in the mouse's behavior or the position of the water drop.  
1:11 - 1:20: The mouse remains in the same position, with no interaction with the water drop.  
1:21 - 1:30: The water drop remains on the spout, and the mouse does not attempt to retrieve it.  
1:31 - 1:40: The mouse remains stationary, with no movement of the paw or tongue.  
1:41 - 1:50: The water drop remains attached to the spout, and no interaction occurs.  
1:51 - 2:00: The mouse remains in place, with no further attempts to reach the water.  
2:01 - 2:10: The water drop remains on the spout, and the mouse does not interact with it.  
2:11 - 2:20: The mouse remains stationary, with no movement of the paw or tongue.  
2:21 - 2:30: The water drop remains attached to the spout, and no interaction occurs.  
2:31 - 2:40: The mouse remains in the same position, with no interaction with the water drop.  
2:41 - 2:50: The water drop remains on the spout, and the mouse does not attempt to retrieve it.  
2:51 - 3:00: The mouse remains stationary, with no movement of the paw or tongue.  
3:01 - 3:10: The water drop remains attached to the spout, and no interaction occurs.  
3:11 - 3:20: The mouse remains in place, with no further attempts to reach the water.  
3:21 - 3:30: The water drop remains on the spout, and the mouse does not interact with it.  
3:31 - 3:40: The mouse remains stationary, with no movement of the paw or tongue.  
3:41 - 3:50: The water drop remains attached to the spout, and no interaction occurs.  
3:51 - 4:00: The mouse remains in the same position, with no interaction with the water drop.  
4:01 - 4:10: The water drop remains on the spout, and the mouse does not attempt to retrieve it.  
4:11 - 4:20: The mouse remains stationary, with no movement of the paw or tongue.  
4:21 - 4:30: The water drop remains attached to the spout, and no interaction occurs.  
4:31 - 4:40: The mouse remains in place, with no further attempts to reach the water.  
4:41 - 4:50: The water drop remains on the spout, and the mouse does not interact with it.  
4:51 - 5:00: The mouse remains stationary, with no movement of the paw or tongue.  
5:01 - 5:10: The water drop remains attached to the spout, and no interaction occurs.  
5:11 - 5:20: The mouse remains in the same position, with no interaction with the water drop.  
5:21 - ",,48.03425620663767,44.30682182182182,58.64597785285285,31.324876456804624,30.448421288359828,31.66609762150857
24,24,43, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 0:30: Mouse is stationary, paws on surface, no movement toward spout.  
0:31 - 0:40: Right paw lifts and moves toward the spout, but does not make contact with the water drop.  
0:41 - 1:00: Right paw retracts without touching the drop.  
1:01 - 4:45: Mouse remains in place, no further movement of paw or tongue toward the spout.  
7. 95%", 95%,46.56537422120396,41.31653966466467,52.333203203203205,31.456183243202894,30.9430304308027,31.96956419449931
25,25,34, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 0:25: The mouse is positioned with its head fixed, paws resting on the surface, and the water drop is visible on the spout.  
0:26 - 0:35: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
0:36 - 0:45: The mouse retracts its paw without touching the drop.  
0:46 - 1:00: The mouse remains stationary, with no further movement toward the spout.  
1:01 - 4:45: The mouse continues to remain in place, with no further attempts to reach the water drop.  
7. 95%", 95%,46.54828331564323,39.185502377377375,53.73385197697698,31.457687619006677,30.82832386251525,32.19954941859817
26,26,3, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 0:05: The mouse is positioned under the spout with its right paw near the spout.  
0:05 - 0:10: The water drop forms on the spout and remains attached.  
0:10 - 0:20: The mouse extends its right paw toward the spout but does not touch the water drop.  
0:20 - 0:30: The mouse retracts its paw without making contact with the water drop.  
0:30 - 0:40: The mouse attempts to reach the drop again but fails to make contact.  
0:40 - 0:50: The mouse continues to attempt reaching the drop with its paw but does not succeed.  
0:50 - 1:00: The mouse retracts its paw and remains in position without further attempts.  
7. 95%", 95%,49.88238733345414,44.26837775275276,54.96148273273273,31.158165470360405,30.730219204052474,31.669867536380277
27,27,13, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 1:20: Mouse remains stationary with both paws on the surface, head fixed, no movement toward the spout.  
1:21 - 1:25: Mouse lifts its left paw and moves it toward the spout, but the right paw remains stationary.  
1:26 - 4:45: Mouse brings its left paw to its mouth and licks it repeatedly, but no water drop is visible on the paw or in the mouth. The right paw does not move toward the spout.  
7. 95%", 95%,48.70874568534053,41.993167542542544,54.55105855855856,31.261593648125704,30.762771784150388,31.899017261832057
28,28,45, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.  
6. 0:00 - 0:05: The mouse is positioned in front of the spout with both paws on the surface.  
0:06 - 0:10: The water drop appears on the spout.  
0:11 - 0:20: The mouse lifts its right paw slightly but does not move it toward the spout.  
0:21 - 0:30: The mouse attempts to reach the drop with its right paw but fails to make contact.  
0:31 - 0:40: The mouse continues to attempt reaching the drop with its right paw but does not succeed.  
0:41 - 0:50: The mouse retracts its right paw and remains in place.  
0:51 - 1:00: The mouse remains stationary with no further attempts to reach the drop.  
7. 95%", 95%,47.08699794622209,41.66848973973974,53.52054867367367,31.40773082795297,30.845598038524,31.932726009813912
29,29,53, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not move its right paw toward the spout, and no physical contact was observed between the tongue and the water drop. The water drop remained attached to the spout throughout the trial, and no evidence of retrieval or consumption was seen.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not move its right paw toward the spout, and no physical contact was observed between the tongue and the water drop. The water drop remained attached to the spout throughout the trial, and no evidence of retrieval or consumption was seen.  
6. 0:00 - 4:45: The mouse remains stationary with both paws on the surface, head fixed, and no movement toward the spout. The water drop is visible on the spout but remains undisturbed. No paw or tongue movement is observed.  
7. 95%", 95%,52.75951770736254,43.54777089589589,56.800457332332336,30.91812620703125,30.587285283944134,31.741144314298214
30,30,20, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.  
6. 0:00 - 1:15: Mouse remains stationary with both paws on the surface.  
1:16 - 1:20: Mouse lifts its left paw slightly but does not reach the spout.  
1:21 - 4:45: Mouse remains in a fixed posture; no paw movement toward the spout or tongue contact with the water drop.  
7. 95%", 95%,51.27314934546615,47.01620870870871,58.16521333833834,31.037368229065525,30.48417035530631,31.408327552893684
