Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
10,16, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 19.8: The mouse is head-fixed and can't move its head. 19.8 - 286.7: The mouse uses its right paw to grab the water drop and drink it.
7. I am 100% confident in my results.", I am 100% confident in my results.
11,37, Yes, No, Yes,100.0,s, Successful: The mouse retrieved most of the water (more than 70%).,"1. Yes
2. No
3. Yes
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%).
6. 0.0 - 8.9 seconds: A water drop is delivered to the mouse's nose. 9.0 - 19.0 seconds: The mouse grabs the water drop with its mouth. 20.0 - 254.0 seconds: The mouse drinks the water drop. 255.0 - 286.0 seconds: The mouse drops the water drop.
7. I am 100% confident in my results.", I am 100% confident in my results.
12,115, Yes, No, Yes,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. Yes
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 27.9seconds, A close up of a mouse is seen sitting in front of a camera. 28.6 - 162.2seconds, A droplet of water is shown on a spout and the mouse grabs it with his tongue. 163.6 - 287.1seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
13,39, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0 - 10.7 seconds, The mouse is licking the water off of a spout. 10.7 - 18.9 seconds, The mouse grabs the water with its mouth and swallows it. 18.9 - 286.9 seconds, The mouse continues to lick the spout for more water. 
7. I am 100% confident in my results.", I am 100% confident in my results.
14,62, Yes, Yes, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. Yes
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 286.9seconds, A mouse is sitting in a cage. 17.9 - 286.9seconds, A drop of water is hanging from a spout. 17.9 - 286.9seconds, The mouse reaches for the drop of water with its paw. 17.9 - 286.9seconds, The mouse drinks the water.
7. I am 100% confident in my results.", I am 100% confident in my results.
15,29, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 7.8seconds, A mouse is seen sitting in front of a camera and looking off into the distance. 10.9 - 192.0seconds, A drop of water is shown on a spout and the mouse grabs it with his tongue. 192.0 - 286.2seconds, The mouse then drinks the water while still being held up by a clamp. 
7. 0.0 - 7.8seconds, A mouse is seen sitting in front of a camera and looking off into the distance. 10.9 - 192.0seconds, A drop of water is shown on a spout and the mouse grabs it with his tongue. 192.0 - 286.2seconds, The mouse then drinks the water while still being held up by a clamp."," 0.0 - 7.8seconds, A mouse is seen sitting in front of a camera and looking off into the distance. 10.9 - 192.0seconds, A drop of water is shown on a spout and the mouse grabs it with his tongue. 192.0 - 286.2seconds, The mouse then drinks the water while still being held up by a clamp."
16,49, Yes, No, No,0.0,s, Successful: The mouse retrieved most of the water (more than 70%).,"1. Yes
2. No
3. No
4. 0%
5. Successful: The mouse retrieved most of the water (more than 70%).
6. 0.0 - 8.9 seconds: A water drop is placed on a metal spout. 9.0 - 19.0 seconds: The mouse lifts its paw and grabs the water drop. 19.1 - 26.1 seconds: The mouse drinks the water. 26.2 - 286.2 seconds: The mouse drops the water drop and puts both paws down.
7. I am 100% confident in my results.", I am 100% confident in my results.
17,2, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 7.8: The mouse is head-fixed and a water drop is delivered to the spout. 7.9 - 19.2: The mouse extends its tongue and touches the water drop. 19.3 - 286.2: The mouse attempts to grab the water drop with its paw but fails to do so.
7. I am 100% confident in my results.", I am 100% confident in my results.
18,31, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 18.9seconds, A close up of a mouse is seen sitting in front of a camera. 17.8 - 110.4seconds, A metal spout is shown with a drop of water hanging from it. 108.3 - 286.2seconds, The mouse then grabs the drop and drinks it all up. 
7. I am 100% confident in my results.", I am 100% confident in my results.
19,50, Yes, No, Yes,100.0,s, Successful: The mouse retrieved most of the water (more than 70%).,"1. Yes
2. No
3. Yes
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%).
6. 0.0 - 238.0seconds, A mouse is seen sitting in front of a spout with a drop of water hanging off the end. 239.0 - 286.2seconds, The mouse then uses his tongue to grab the water and drink it. 
7. I am 100% confident in my results.", I am 100% confident in my results.
20,91, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 17.8 seconds, The mouse is sitting in a chair waiting for a water drop to fall from above. 17.8 - 29.4 seconds, The mouse uses its paw to grab the water and bring it to its mouth. 29.4 - 288.2 seconds, The mouse continues to drink the water. 
7. I am 100% confident in my results.", I am 100% confident in my results.
21,60,,,,,ucn,,,
22,17, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 18.7seconds, A mouse is seen sitting in a cage with its head fixed and a drop of water hanging from a string. 19.4 - 102.2seconds, The mouse then grabs the water with his tongue and drinks it. 103.7 - 286.6seconds, The mouse continues to drink the water while the camera captures him. 
7. I am 100% confident in my results.", I am 100% confident in my results.
23,40, Yes, No, Yes,100.0,s, Successful: The mouse retrieved most of the water (more than 70%).,"1. Yes
2. No
3. Yes
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%).
6. 0.0 - 19.8seconds, A mouse is seen sitting in front of a spout with its tongue out. 20.5 - 113.7seconds, The mouse then grabs a hold of a water droplet and drinks it. 114.4 - 286.3seconds, The mouse continues to drink the water while the camera watches on. 
7. I am 100% confident in my results.", I am 100% confident in my results.
24,7, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 28.7: The mouse is head-fixed and can't move its head. 29.3 - 286.0: The mouse uses its tongue to lick up a water drop that is hanging from a metal spout.
7. I am 100% confident in my results.", I am 100% confident in my results.
25,35,,,,,ucn,,,
26,30,,,,,f,,"1. No
2. Yes
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 18.9seconds, A close up of a mouse is seen sitting in front of a spout with a drop of water hanging off. 18.9 - 107.6seconds, The mouse then attempts to grab the water but fails several times. 107.6 - 286.4seconds, The mouse continues to try and grab the water but never succeeds.",
27,21, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 18.9seconds, A close up of a mouse is seen sitting in front of a camera. 17.9 - 110.2seconds, The mouse then grabs a water droplet and begins licking it. 108.2 - 286.2seconds, The mouse continues to lick the droplet while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
28,19, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 27.8seconds, A close up of a mouse is seen sitting in front of a camera. 29.2 - 171.2seconds, The mouse then grabs a water droplet and drinks it. 172.6 - 286.3seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
29,11, Yes, Yes, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. Yes
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 8.7seconds, A small mouse is seen sitting in front of a camera and looking off into the distance. 9.4 - 179.2seconds, A drop of water is shown on a spout and the mouse grabs it with his tongue. 180.7 - 286.2seconds, The mouse then drinks the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
30,92, Yes, No, Yes,100.0,s, Successful: The mouse retrieved most of the water (more than 70%).,"1. Yes
2. No
3. Yes
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%).
6. 0.0 - 18.9seconds, A close up of a mouse is seen sitting in front of a camera. 19.5 - 111.8seconds, A drop of water is shown on a spout and the mouse grabs it with his mouth. 112.4 - 286.3seconds, The mouse then drinks the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
31,9, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 7.8: The mouse is head-fixed and can't move its head. 7.9 - 18.2: A water drop is delivered to the spout. 18.3 - 286.9: The mouse uses its right paw to grab the water drop and drink it.
7. I am 100% confident in my results.", I am 100% confident in my results.
32,15,,,,,f,,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 28.9seconds, A close up of a mouse is seen sitting in front of a spout with a drop of water hanging off. 27.3 - 118.4seconds, The mouse then grabs the drop with his tongue and begins to drink. 118.4 - 286.1seconds, The mouse continues drinking until the drop is gone.",
33,43, Yes, No, Yes,100.0,s, Successful: The mouse retrieved most of the water (more than 70%).,"1. Yes
2. No
3. Yes
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%).
6. 0.0 - 19.8seconds, A close up of a mouse is seen sitting in front of a camera. 20.5 - 101.4seconds, A droplet of water is shown on a spout and the mouse looks at it. 102.1 - 234.0seconds, The mouse then grabs the drop with his paw and puts it in his mouth. 234.7 - 286.5seconds, The mouse drinks the water and shakes his head. 
7. I am 100% confident in my results.", I am 100% confident in my results.
34,34, Yes, No, Yes,100.0,s, Successful: The mouse retrieved most of the water (more than 70%).,"1. Yes
2. No
3. Yes
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%).
6. 0.0 - 19.8seconds, A close up of a mouse is seen sitting in a cage. 20.5 - 110.8seconds, A drop of water is shown on a spout and the mouse grabs it with his tongue. 111.5 - 286.3seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
35,3, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 7.8: Water drop is delivered to the spout. 7.9 - 286.2: Mouse attempts to grab the water drop with its tongue but fails to do so.
7. I am 100% confident in my results.", I am 100% confident in my results.
36,13,,,,,f,,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 27.8seconds, A close up of a mouse is seen sitting in a cage. 29.0 - 172.0seconds, A drop of water is placed on a stick and the mouse tries to get it. 174.8 - 286.2seconds, The mouse licks the water off the stick but doesn't drink any.",
37,53, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 18.7seconds, A close up of a mouse is seen sitting in front of a camera. 19.4 - 101.1seconds, A droplet of water is shown on a spout and the mouse grabs it with his tongue. 102.5 - 286.2seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
38,20, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 17.8seconds, A close up of a mouse is seen sitting in front of a camera. 19.2 - 112.2seconds, The mouse then grabs a water droplet with his mouth and begins to drink. 113.6 - 286.6seconds, The mouse continues drinking while the camera watches on. 
7. I am 100% confident in my results.", I am 100% confident in my results.
39,14, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 19.7 seconds, The mouse is sitting in a cage waiting for the water drop to be delivered. 19.7 - 286.2 seconds, A water drop is delivered and the mouse uses his tongue to lick it up. 
7. 100%", 100%
40,12, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 18.9seconds, A close up of a mouse is seen sitting in a cage. 19.7 - 113.2seconds, A drop of water is shown on a spout and the mouse grabs it with his tongue. 113.2 - 286.2seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
41,90,,,,,f,,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 17.8seconds, A mouse is seen sitting in front of a spout with a drop of water hanging off the end. 17.8 - 109.3seconds, The mouse then uses his tongue to lick the drop of water off the spout. 109.3 - 286.4seconds, He continues licking until he has the entire drop in his mouth and swallows.",
42,23, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 7.8 seconds: A mouse is seen sitting in front of a spout with water dripping from it. 7.8 - 19.2 seconds: The mouse then uses his tongue to flick the water off and into its mouth. 19.2 - 286.2 seconds: The mouse continues to do this several times. 
7. I am 100% confident in my results.", I am 100% confident in my results.
43,0, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 18.9seconds, A close up of a mouse is seen sitting in front of a camera. 17.6 - 110.1seconds, The mouse then drinks water from a spout. 110.1 - 286.4seconds, The mouse continues to drink while the camera watches on. 
7. I am 100% confident in my results.", I am 100% confident in my results.
44,26, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 79.8seconds, A mouse is seen sitting in front of a spout with a drop of water on it. 79.8 - 172.4seconds, The mouse then grabs the drop with his tongue and begins to eat. 172.4 - 286.2seconds, He continues to eat the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
45,5, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 7.8: The mouse is head-fixed and can't move its head. 7.9 - 18.8: The mouse is licking his paw. 18.9 - 286.1: The mouse is licking the water drop on the spout.
7. I am 100% confident in my results.", I am 100% confident in my results.
