Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
10,1, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 8.7seconds, A mouse is seen sitting in front of a spout with water. 10.9 - 190.1seconds, The mouse then grabs the drop of water with his tongue and drinks it. 191.2 - 286.2seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
11,16, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 78.9seconds, A mouse is seen sitting in front of a camera and looking off into the distance. 79.9 - 180.3seconds, The mouse then grabs a water droplet with his tongue and begins to eat it. 181.3 - 286.2seconds, The mouse continues to eat the water while the camera watches. 
7. 100%", 100%
12,51, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 18.9seconds, A mouse is seen sitting in front of a spout with water dripping down. 19.7 - 111.2seconds, The mouse then uses his tongue to grab the drop and drink it. 112.0 - 286.2seconds, The mouse continues to do this several times while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
13,37,,,,,f,,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0 - 89.7seconds, A mouse is seen sitting in front of a camera and looking off into the distance. 89.7 - 214.2seconds, The mouse then grabs a water droplet with his mouth and begins to drink. 214.2 - 286.2seconds, The mouse continues drinking while the camera watches on.",
14,54,,,,,ucn,,1. Yes2. No3. Yes4. 0%5. Failed6. 0.0 - 8.7 seconds: A mouse is seen sitting in front of a spout with a drop of water on it. 9.1 - 17.6 seconds: The mouse then uses his tongue to lick the water off the spout. 17.6 - 286.4 seconds: The mouse continues licking the water and drinking it.,
15,39, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 19.8seconds, A mouse is seen sitting in front of a spout with its tongue out. 20.7 - 108.2seconds, The mouse then grabs the water and pulls it into its mouth. 110.1 - 286.3seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
16,49, Yes, No, No,0.0,s, Successful: The mouse retrieved most of the water (more than 70%).,"1. Yes
2. No
3. No
4. 0%
5. Successful: The mouse retrieved most of the water (more than 70%).
6. 0.0 - 8.9 seconds: The mouse is sitting in a chair with its head fixed in place. 9.3 - 17.5 seconds: A drop of water is placed on a metal spout in front of the mouse. 18.3 - 265.7 seconds: The mouse uses its paw to grab the drop of water and bring it to its mouth. 266.5 - 286.5 seconds: The mouse drinks the water.
7. I am 100% confident in my results.", I am 100% confident in my results.
17,2, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 8.7seconds, A mouse is seen sitting in front of a spout with water. 10.9 - 191.2seconds, The mouse then uses his tongue to grab the water and drink it. 192.3 - 286.2seconds, The mouse continues drinking until all the water is gone. 
7. I am 100% confident in my results.", I am 100% confident in my results.
18,31, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 27.8seconds, A mouse is seen sitting in front of a spout with its tongue out. 29.0 - 160.7seconds, The mouse then grabs a ball of water and drinks it all up. 161.9 - 286.3seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
19,36, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 8.7seconds, A mouse is seen sitting in front of a spout with water dripping down. 9.3 - 180.3seconds, The mouse then uses his tongue to grab the drop and drink it. 181.5 - 286.4seconds, He continues to do this several times while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
20,17, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 10.8seconds, A mouse is seen sitting in front of a spout with its tongue out. 10.8 - 179.2seconds, The mouse then grabs the water and drinks it. 180.4 - 286.2seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
21,40, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 8.7seconds, A mouse is seen sitting in front of a spout with water. 10.9 - 173.1seconds, The mouse then uses his tongue to grab the water and drink it. 176.5 - 286.2seconds, He continues drinking until all the water is gone. 
7. I am 100% confident in my results.", I am 100% confident in my results.
22,8, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 38.7seconds, A mouse is seen sitting in front of a spout with water dripping down. 39.4 - 161.2seconds, The mouse then uses his tongue to grab the drop and drink it. 161.9 - 286.4seconds, He continues to do this several times while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
23,6,,,,,ucn,,"1. Yes2. No3. No4. 0%5. Failed: The mouse retrieved little or none of the water (less than 40%).6. 0.0 - 18.7seconds, A mouse is seen sitting in front of a spout with its tongue out. 19.4 - 103.4seconds, The mouse then grabs a water drop and attempts to drink it. 104.1 - 286.2seconds, The mouse fails to do so and ends up dropping the water.",
24,7, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 17.8seconds, A mouse is seen sitting in front of a spout with water dripping down. 19.1 - 111.2seconds, The mouse then grabs the drop with his paws and puts it in his mouth. 112.5 - 286.2seconds, He continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
25,35, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 18.9seconds, A mouse is seen sitting in front of a spout with water dripping down. 19.7 - 111.5seconds, The mouse then grabs the drop with his paws and puts it in his mouth. 112.3 - 286.2seconds, He continues to drink the water while the camera watches. 
7. 99% confident", 99% confident
26,30, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 17.8seconds, A mouse is seen sitting in front of a spout with water dripping down. 19.1 - 111.4seconds, The mouse then grabs the drop with his paws and puts it in his mouth. 113.7 - 286.5seconds, He continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
27,21, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 18.9seconds, A mouse is seen sitting in front of a spout with water dripping down. 18.9 - 117.3seconds, The mouse then grabs the drop with his paws and puts it in his mouth. 117.3 - 286.2seconds, He continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
28,42, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 8.7seconds, A mouse is seen sitting in front of a spout with its tongue out. 9.1 - 180.2seconds, The mouse then grabs the water and drinks it. 181.6 - 286.1seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
29,24, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 8.9 seconds: The mouse is seen sitting in front of a spout with water dripping from it. 9.7 - 18.2 seconds: The mouse uses its paw to grab the water and bring it to its mouth. 18.2 - 26.6 seconds: The mouse continues to drink the water. 26.6 - 286.2 seconds: The mouse grabs the water again and drinks it. 
7. I am 100% confident in my results.", I am 100% confident in my results.
30,19, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 17.8seconds, A mouse is seen sitting in front of a spout with water dripping down. 19.0 - 110.2seconds, The mouse then grabs the water with his paws and drinks it. 111.4 - 286.2seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
31,11, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 17.8seconds, A mouse is seen sitting in front of a camera and looking off into the distance. 19.2 - 111.6seconds, The mouse then grabs a water droplet with his mouth and drinks it. 113.0 - 286.6seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
32,9, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 27.8seconds, A mouse is seen sitting in front of a spout with water dripping down. 29.0 - 162.1seconds, The mouse then grabs the drop with his paws and puts it in his mouth. 163.3 - 286.2seconds, He continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
33,15, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 79.8seconds, A mouse is seen sitting in front of a camera and looking off into the distance. 80.9 - 179.2seconds, The mouse then grabs a water droplet with his mouth and begins to drink. 179.2 - 286.3seconds, The mouse continues drinking until the drop is gone. 
7. I am 100% confident in my results.", I am 100% confident in my results.
34,34, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 18.7seconds, A mouse is seen sitting in front of a spout with its tongue out. 19.4 - 111.2seconds, The mouse then grabs the water with his paws and drinks it. 112.6 - 286.2seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
35,3, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 89.7seconds, A mouse is seen sitting in front of a spout with water dripping down. 89.7 - 179.1seconds, The mouse then grabs the drop with his paws and puts it in his mouth. 179.1 - 286.1seconds, He continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
36,47, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 78.9seconds, A mouse is seen sitting in front of a spout with its tongue out and no water. 78.9 - 160.4seconds, The mouse then grabs the water with his paws and drinks it. 160.4 - 286.1seconds, The mouse continues to drink the water while the camera watches. 
7. 100%", 100%
37,45, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 7.8 seconds: The mouse is seen sitting in front of a spout with water dripping from it. 8.9 - 17.8 seconds: The mouse uses its paw to grab the water and bring it to its mouth. 18.9 - 286.1 seconds: The mouse continues to drink the water. 
7. I am 100% confident in my results.", I am 100% confident in my results.
38,53, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 8.7 seconds: The mouse is seen sitting in front of a spout with water dripping from it. 9.2 - 12.7 seconds: The mouse uses its paw to grab the water and bring it to its mouth. 13.2 - 286.2 seconds: The mouse continues to drink the water. 
7. I am 100% confident in my results.", I am 100% confident in my results.
39,20,,,,,f,,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0 - 80.9seconds, A mouse is seen sitting in front of a camera and grabbing a water droplet with its tongue. 79.8 - 178.2seconds, The mouse continues to drink the water while the camera watches. 178.2 - 286.3seconds, The mouse grabs the water one last time and drinks it all up.",
40,48,,,,,f,,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 79.8seconds, A mouse is seen sitting in front of a spout with water dripping down. 80.9 - 179.2seconds, The mouse then uses his tongue to grab the drop and drink it. 179.2 - 286.3seconds, He continues to do this several times while the camera watches.",
41,14,,,,,f,,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 78.9seconds, A mouse is seen sitting in front of a spout with water dripping down. 79.5 - 286.2seconds, The mouse then uses his tongue to grab the drop and drink it.",
42,12,,,,,f,,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 89.7seconds, A mouse is seen sitting in front of a camera and looking off into the distance. 89.7 - 177.2seconds, The mouse then grabs a water droplet with his mouth and begins to drink. 177.2 - 286.2seconds, The mouse continues drinking while the camera watches on.",
43,23, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 29.8seconds, A mouse is seen sitting in front of a spout with water dripping down. 29.8 - 173.0seconds, The mouse then grabs the water with his paws and drinks it. 173.0 - 286.1seconds, He continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
44,52, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 8.7seconds, A mouse is seen sitting in front of a spout with its tongue out. 9.1 - 179.2seconds, The mouse then grabs the water and drinks it. 181.0 - 286.2seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
45,0, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 18.7seconds, A mouse is seen sitting in front of a camera and looking off into the distance. 19.4 - 110.2seconds, The mouse then grabs a water droplet with his tongue and begins to drink. 110.9 - 286.3seconds, The mouse continues to drink the water while the camera watches. 
7. 99% confident", 99% confident
46,38, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 28.9seconds, A mouse is seen sitting in front of a spout with water dripping down. 27.5 - 160.2seconds, The mouse then grabs the drop and drinks it. 160.2 - 286.2seconds, The mouse continues to grab the drops and drink them. 
7. I am 100% confident in my results.", I am 100% confident in my results.
47,55,,,,,ucn,,"1. Yes2. No3. No4. 0%5. Failed: The mouse retrieved little or none of the water (less than 40%).6. 0.0 - 8.7seconds, A mouse is seen sitting in front of a spout with its tongue out. 10.9 - 191.1seconds, The mouse then grabs a water drop and attempts to drink it. 191.1 - 286.2seconds, The mouse fails to do so and ends up dropping the water.",
48,5, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0 - 87.9seconds, The mouse is sitting in a chair waiting for the water drop to be delivered. 87.9 - 160.1seconds, The mouse grabs the water drop with his mouth and pulls it into his mouth. 160.1 - 279.1seconds, The mouse continues to drink the water drop. 279.1 - 286.2seconds, The mouse finishes drinking the water drop. 
7. I am 100% confident in my results.", I am 100% confident in my results.
49,44, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 79.8seconds, A mouse is seen sitting in front of a spout with water dripping down. 81.0 - 210.4seconds, The mouse then grabs the water with his paws and drinks it. 210.4 - 286.2seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
