name,trial,cam,event,outcome,raw_answers,tongue_contact,water_drop_stable,water_spilled,outcome_classification,justification
FJ_L2_2024-07-29_1,10,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked the paw, consuming the water with no visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 0.8s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A water drop forms and remains stable at the tip of the spout.""
    },
    {
      ""time_range"": ""0.8s - 1.2s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse lifts its right paw, makes contact with the water drop, and the entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""1.2s - 1.8s"",
      ""event_classification"": ""Paw brings water to mouth"",
      ""event_description"": ""The mouse retracts its right paw, bringing the water drop directly to its mouth without any visible spillage.""
    },
    {
      ""time_range"": ""1.8s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue multiple times to lick the water from its paw, consuming the entire drop.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked the paw, consuming the water with no visible spillage."
FJ_L2_2024-07-29_1,11,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought the paw to its mouth, and licked it completely without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A water drop is dispensed and remains stable at the tip of the spout.""
    },
    {
      ""time_range"": ""1.0s - 2.0s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse lifts its right paw, makes contact with the water drop, and collects the entire volume of water onto its paw.""
    },
    {
      ""time_range"": ""2.0s - 3.0s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse brings its right paw to its mouth, and the tongue extends to lick the water from the paw.""
    },
    {
      ""time_range"": ""3.0s - 4.0s"",
      ""event_classification"": ""Paw returns to rest"",
      ""event_description"": ""After licking the paw, the mouse lowers its right paw back to the resting surface.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought the paw to its mouth, and licked it completely without any visible spillage."
FJ_L2_2024-07-29_1,12,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth without any visible spillage, and consumed it by licking its paw."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse's right paw is in contact with the water drop on the spout and pulls it away, transferring the entire drop onto its paw.""
    },
    {
      ""time_range"": ""1.0s - 2.0s"",
      ""event_classification"": ""Paws brought to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water, directly to its mouth. The left paw moves up to join the right paw.""
    },
    {
      ""time_range"": ""2.0s - 4.0s"",
      ""event_classification"": ""Tongue licks paws"",
      ""event_description"": ""The mouse holds both paws cupped together at its mouth and repeatedly extends its tongue to lick the water from them.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth without any visible spillage, and consumed it by licking its paw."
FJ_L2_2024-07-29_1,13,camB,No_reward,nd,,,,,,
FJ_L2_2024-07-29_1,14,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth without any visible spillage, and its tongue made repeated contact with the paw to consume the water."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.2s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""A water drop forms on the spout. The mouse lifts its right paw and makes contact with the drop, which adheres to the paw.""
    },
    {
      ""time_range"": ""1.3s - 4.0s"",
      ""event_classification"": ""Paw brought to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water, directly to its mouth.""
    },
    {
      ""time_range"": ""1.8s - 4.0s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse's tongue extends and makes repeated contact with its paw, consuming the water drop.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth without any visible spillage, and its tongue made repeated contact with the paw to consume the water."
FJ_L2_2024-07-29_1,15,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth without any visible spillage, and licked its paw, consuming the entire drop."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 0.8s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A single water drop forms and remains stable at the tip of the spout.""
    },
    {
      ""time_range"": ""0.8s - 1.1s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""The mouse lifts its right paw from the surface and moves it towards the water drop.""
    },
    {
      ""time_range"": ""1.1s - 1.3s"",
      ""event_classification"": ""Paw collects water"",
      ""event_description"": ""The right paw makes contact with the water drop, and the entire drop adheres to the paw, leaving the spout dry.""
    },
    {
      ""time_range"": ""1.3s - 1.6s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water, directly to its mouth. No water is visibly spilled during this movement.""
    },
    {
      ""time_range"": ""1.6s - 2.1s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse's tongue extends and makes contact with the paw, consuming the water. The water is no longer visible on the paw after this action.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth without any visible spillage, and licked its paw, consuming the entire drop."
FJ_L2_2024-07-29_1,16,camB,No_reward,nd,,,,,,
FJ_L2_2024-07-29_1,17,camB,Reward,,"{
  ""tongue_contact"": false,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 0,
  ""outcome_classification"": ""Failed"",
  ""justification"": ""The mouse's paw made contact with the water drop, but the video ends before the paw is brought to the mouth. As no consumption was observed, the trial is classified as failed."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A water drop is dispensed from the spout and remains stable.""
    },
    {
      ""time_range"": ""1.0s - 4.0s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""The mouse lifts its right paw from the resting surface and moves it directly towards the water drop.""
    },
    {
      ""time_range"": ""4.0s - 4.0s"",
      ""event_classification"": ""Paw contacts water"",
      ""event_description"": ""The mouse's right paw makes contact with the water drop. The video ends immediately after contact is made.""
    }
  ]
}",False,True,False,Failed,"The mouse's paw made contact with the water drop, but the video ends before the paw is brought to the mouth. As no consumption was observed, the trial is classified as failed."
FJ_L2_2024-07-29_1,18,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse's right paw made contact with the entire water drop, successfully transferred it to its mouth without any visible spillage, and its tongue was observed licking the paw to consume the water."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 0.8s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""The mouse lifts its right paw from the resting surface and moves it directly towards the water drop on the spout.""
    },
    {
      ""time_range"": ""0.8s - 1.2s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse's right paw makes contact with the water drop, and the entire volume of the drop adheres to the paw.""
    },
    {
      ""time_range"": ""1.2s - 2.5s"",
      ""event_classification"": ""Paw retracts to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water, directly to its mouth. No water is visibly spilled during this movement.""
    },
    {
      ""time_range"": ""2.5s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse's right paw made contact with the entire water drop, successfully transferred it to its mouth without any visible spillage, and its tongue was observed licking the paw to consume the water."
FJ_L2_2024-07-29_1,19,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse used its right paw to retrieve the entire water drop from the spout and brought it to its mouth. The tongue made direct contact with the paw to consume the water, and no spillage was observed."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A single water drop forms and remains stable on the tip of the spout.""
    },
    {
      ""time_range"": ""1.5s - 2.1s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse lifts its right paw, makes contact with the water drop, and collects the entire volume of the drop onto its paw.""
    },
    {
      ""time_range"": ""2.1s - 2.5s"",
      ""event_classification"": ""Paw brought to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water, directly to its mouth.""
    },
    {
      ""time_range"": ""2.5s - 4.0s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its right paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse used its right paw to retrieve the entire water drop from the spout and brought it to its mouth. The tongue made direct contact with the paw to consume the water, and no spillage was observed."
FJ_L2_2024-07-29_1,20,camB,Reward,na,,,,,,
FJ_L2_2024-07-29_1,21,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout and brought it to its mouth, where its tongue licked the paw to consume the water. No spillage was observed."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A water drop forms at the tip of the spout and remains stable.""
    },
    {
      ""time_range"": ""1.0s - 1.5s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse lifts its right paw and makes contact with the water drop, transferring the entire drop to its paw.""
    },
    {
      ""time_range"": ""1.5s - 2.0s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse retracts its right paw, now holding the water, towards its mouth.""
    },
    {
      ""time_range"": ""2.0s - 2.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes contact with its right paw, consuming the water.""
    },
    {
      ""time_range"": ""2.5s - 3.0s"",
      ""event_classification"": ""Paw returns to rest"",
      ""event_description"": ""After licking the water, the mouse lowers its right paw back to the resting surface.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout and brought it to its mouth, where its tongue licked the paw to consume the water. No spillage was observed."
FJ_L2_2024-07-29_1,22,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": true,
  ""percentage_consumed"": 30,
  ""outcome_classification"": ""Failed"",
  ""justification"": ""The mouse successfully collected the water drop with its paw, but spilled the majority of it while retracting the paw towards its mouth, resulting in minimal consumption."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A single water drop forms at the tip of the spout and remains attached.""
    },
    {
      ""time_range"": ""1.0s - 1.4s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse lifts its right paw and makes contact with the water drop. The entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""1.4s - 1.9s"",
      ""event_classification"": ""Water drop spilled"",
      ""event_description"": ""While retracting its paw towards its mouth, the majority of the water drop falls from the paw onto the mouse's chest fur.""
    },
    {
      ""time_range"": ""1.9s - 2.5s"",
      ""event_classification"": ""Paw brought to mouth"",
      ""event_description"": ""The mouse brings its paw with the small remaining amount of water to its mouth area.""
    }
  ]
}",True,True,True,Failed,"The mouse successfully collected the water drop with its paw, but spilled the majority of it while retracting the paw towards its mouth, resulting in minimal consumption."
FJ_L2_2024-07-29_1,23,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout. It then brought the paw to its mouth, and its tongue was observed licking the paw, indicating full consumption with no visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 0.4s"",
      ""event_classification"": ""Water drop presented"",
      ""event_description"": ""A stable water drop is present on the spout. The mouse's right paw is lifted off the surface in anticipation.""
    },
    {
      ""time_range"": ""0.4s - 0.9s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse's right paw moves forward and makes contact with the water drop, collecting the entire drop from the spout.""
    },
    {
      ""time_range"": ""0.9s - 1.3s"",
      ""event_classification"": ""Paw brought to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water, directly to its mouth.""
    },
    {
      ""time_range"": ""1.3s - 1.8s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse's tongue extends and makes clear, repeated contact with the paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout. It then brought the paw to its mouth, and its tongue was observed licking the paw, indicating full consumption with no visible spillage."
