,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
10,10,22, Yes, Yes, Yes,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw, made contact with the water drop, and brought it to its mouth. The tongue made clear physical contact with the water, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the drop and the absence of any remaining water on the spout or in the mouse’s mouth.","1. Yes  
2. Yes  
3. Yes  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw, made contact with the water drop, and brought it to its mouth. The tongue made clear physical contact with the water, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the drop and the absence of any remaining water on the spout or in the mouse’s mouth.  
6. 0:00 - 1:08: The mouse is stationary, with its head fixed and paws resting on the platform.  
1:09 - 1:15: The mouse extends its right paw toward the spout.  
1:16 - 1:20: The right paw makes contact with the water drop, and the drop is dislodged.  
1:21 - 1:25: The mouse brings the water drop to its mouth and begins to lick it.  
1:26 - 2:45: The mouse continues to lick the water drop, consuming it entirely.  
2:46 - 4:45: The mouse remains stationary, with no further movement or interaction with the spout.  
7. 95%", 95%,6.311711776431604,5.116281281281282,8.28981106106106,40.14985684518739,38.94535728517116,41.04125947901353
11,11,59, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, successfully grasped the water drop, and brought it to its mouth. The tongue made clear contact with the water drop, and the mouse consumed the entire drop without spillage. The entire water drop was ingested, indicating a successful retrieval of more than 70% of the water.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, successfully grasped the water drop, and brought it to its mouth. The tongue made clear contact with the water drop, and the mouse consumed the entire drop without spillage. The entire water drop was ingested, indicating a successful retrieval of more than 70% of the water.  
6. 0:00 - 1:10: The mouse is stationary, with both paws resting on the surface.  
1:10 - 1:20: The water drop forms on the spout.  
1:20 - 1:30: The mouse extends its right paw toward the spout.  
1:30 - 1:40: The mouse's right paw makes contact with the water drop.  
1:40 - 2:00: The mouse brings the water drop to its mouth.  
2:00 - 2:10: The mouse's tongue makes contact with the water drop.  
2:10 - 2:20: The mouse consumes the water drop.  
2:20 - 2:30: The mouse continues to consume the water drop.  
2:30 - 2:40: The mouse finishes consuming the water drop.  
2:40 - 2:50: The mouse returns to a stationary position.  
7. 95%", 95%,6.217692703479341,5.347678928928929,8.270529904904905,40.21607041357085,38.955470245434846,40.8491503624586
12,12,107, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting.  
1:00 - 1:10: Water drop appears on spout.  
1:10 - 1:20: Mouse extends right paw toward the spout.  
1:20 - 1:30: Right paw touches the water drop, but the drop does not detach.  
1:30 - 1:40: Mouse retracts paw without retrieving the drop.  
1:40 - 2:00: Mouse remains stationary, no further attempts.  
7. 95%", 95%,6.007759774861067,4.809112237237237,8.261962587587588,40.36263020211924,38.95997136826357,41.31015447914713
13,13,4, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:08: Mouse is stationary, head fixed, paws on surface.  
   1:09 - 1:15: Water drop forms and remains on the spout.  
   1:16 - 1:20: Mouse lifts right paw toward the spout.  
   1:21 - 1:25: Right paw touches the water drop, but the drop does not detach.  
   1:26 - 1:30: Water drop remains on the spout, no transfer to the mouth.  
   1:31 - 4:45: Mouse continues to attempt to retrieve the water, but no successful consumption occurs.  
7. 95%", 95%,6.328101743985365,5.124833583583584,8.281641016016016,40.14831420342626,38.94963959640248,41.034005935605656
14,14,41, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.  
6. 0:00 - 1:10: The mouse is positioned in front of the spout, with its paws resting on the platform.  
1:10 - 1:20: The water drop appears on the spout.  
1:20 - 1:30: The mouse extends its right paw toward the water drop but does not touch it.  
1:30 - 2:00: The mouse retracts its paw and does not attempt to retrieve the water drop again.  
2:00 - 4:45: The mouse remains in the same position, with no further interaction with the water drop.  
7. 95%", 95%,6.052208178005591,5.052050800800801,8.268740615615616,40.34289801572082,38.95640992226876,41.096126519227525
15,15,1, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:20: Mouse is stationary, head fixed, no movement of paws or tongue.  
1:21 - 1:30: Water drop forms and remains on the spout.  
1:31 - 1:40: Mouse lifts right paw toward the spout but does not touch the water drop.  
1:41 - 2:00: Mouse attempts to reach the drop with its paw but fails to make contact.  
2:01 - 2:10: Water drop remains on the spout, no change in position.  
2:11 - 2:20: Mouse retracts paw, no water is consumed.  
2:21 - 2:30: Mouse remains in position, no further attempts to reach the drop.  
2:31 - 2:40: Water drop still attached to the spout, no interaction.  
2:41 - 2:50: Mouse remains stationary, no movement of paws or tongue.  
2:51 - 3:00: Final frame shows water drop still on the spout, no consumption.  
7. 95%", 95%,6.52022098607228,5.249336211211212,8.13096971971972,40.01422063600639,39.029380171423625,40.92975971373215
16,16,75, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There was no observable consumption of the water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There was no observable consumption of the water.  
6. 0:00 - 1:25: The mouse is stationary, facing forward, with no movement of the paw or tongue.  
1:26 - 1:30: A water drop forms and remains attached to the spout.  
1:31 - 2:00: The mouse remains still, with no paw or tongue movement toward the drop.  
2:01 - 2:05: The mouse lifts its right paw and moves it toward the spout.  
2:06 - 2:10: The right paw touches the water drop, but the drop does not detach.  
2:11 - 2:15: The paw retracts without bringing the drop to the mouth.  
2:16 - 4:45: The mouse remains stationary, with no further interaction with the water drop.  
7. 95%", 95%,6.243043711815263,5.141725475475475,8.464861736736736,40.20437602859798,38.85460492039339,41.0197147558341
17,17,51, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 1:08: Mouse is stationary, head fixed, paws resting.  
1:09 - 1:15: Right paw lifts and moves toward the spout area.  
1:16 - 1:20: Right paw makes contact with the spout, but no water drop is visible or transferred.  
1:21 - 1:30: Right paw retracts; no water is observed on the paw or in the mouth.  
1:31 - 4:45: Mouse remains in place, no further movement or water consumption observed.  
7. 95%", 95%,6.386065710106658,5.146451451451451,8.843856356356357,40.1063885209069,38.66438680799816,41.01572480611431
18,18,37, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:05: Mouse is stationary, head fixed, no movement of paws or tongue.  
1:06 - 1:10: Water drop appears on the spout.  
1:11 - 1:15: Mouse lifts its right paw slightly but does not reach the spout.  
1:16 - 1:20: Right paw moves toward the spout but does not make contact with the water drop.  
1:21 - 1:30: Right paw retracts without touching the drop.  
1:31 - 4:45: Mouse remains in place, no further movement of paw or tongue toward the spout.  
7. 95%", 95%,6.089921818370095,4.864201701701702,8.081751126126127,40.304569157719335,39.05574888457681,41.26068785532545
19,19,74, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.  
6. 0:00 - 1:45: Mouse is stationary, head fixed, no movement of paws or tongue.  
1:46 - 2:15: Mouse lifts its right paw and moves it toward the spout area, but no water drop is visible or touched.  
2:16 - 2:20: Right paw returns to original position, no contact with water drop observed.  
2:21 - 4:45: Mouse remains stationary, no further movement or interaction with the spout.  
7. 95%", 95%,6.305244500966484,5.124729104104104,8.410477977977978,40.153484402081794,38.88259682870285,41.03409447569813
20,20,54, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the drop was transferred to its mouth. The mouse then consumed the entire water drop, as evidenced by the complete disappearance of the drop and the mouse's licking behavior.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the drop was transferred to its mouth. The mouse then consumed the entire water drop, as evidenced by the complete disappearance of the drop and the mouse's licking behavior.  
6. 0:00 - 1:15: The mouse is stationary, with no visible movement of the paw or tongue.  
   1:16 - 1:20: The water drop appears on the spout.  
   1:21 - 1:30: The mouse's right paw moves toward the water drop.  
   1:31 - 1:35: The mouse's right paw touches the water drop.  
   1:36 - 1:40: The mouse's right paw lifts the water drop and brings it toward its mouth.  
   1:41 - 2:00: The mouse's tongue makes contact with the water drop, and the mouse begins to lick.  
   2:01 - 4:40: The mouse continues to lick the water drop, consuming it completely.  
7. 95%", 95%,6.275803184650167,5.181473973973974,8.076620995995995,40.17088145751072,39.05850657237479,40.98627039789746
21,21,115, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption. The entire drop was consumed, as evidenced by the absence of any remaining water and the mouse's licking behavior.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption. The entire drop was consumed, as evidenced by the absence of any remaining water and the mouse's licking behavior.  
6. 0:00 - 1:20: The mouse is stationary, head fixed, with no visible movement of the paws or tongue.  
1:20 - 1:40: The mouse's right paw lifts and moves toward the spout, making contact with the water drop.  
1:40 - 2:00: The mouse brings the water drop close to its mouth, and the tongue extends to lick the drop.  
2:00 - 4:45: The mouse continues to lick and consume the water drop, with the tongue making repeated contact.  
7. 95%", 95%,6.388602924044734,5.418541666666667,8.458122497497497,40.08963936976333,38.85806390201039,40.791979435805246
22,22,103, Yes, Yes, Yes,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the drop was transferred to its mouth. The mouse then licked the water, and the entire drop was consumed.","1. Yes  
2. Yes  
3. Yes  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the drop was transferred to its mouth. The mouse then licked the water, and the entire drop was consumed.  
6. 0:00 - 1:10: The mouse is positioned in front of the spout, with its paws resting on the surface.  
   1:10 - 1:20: The mouse lifts its right paw and moves it towards the spout.  
   1:20 - 1:30: The mouse's right paw makes contact with the water drop, and the drop is transferred to its mouth.  
   1:30 - 4:45: The mouse licks the water drop, consuming it entirely.  
7. 95%", 95%,6.038696314849333,5.08323948948949,7.494872997997998,40.33746177296197,39.38316082821167,41.06939789525701
23,23,62, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:25: Mouse remains stationary, paws on surface, no movement toward spout.  
1:26 - 1:30: Mouse lifts right paw and moves it toward the spout.  
1:31 - 1:35: Right paw makes contact with the water drop on the spout.  
1:36 - 1:40: Water drop is dislodged and held in the paw.  
1:41 - 1:45: Mouse brings paw toward mouth, but tongue does not make contact with the water drop.  
1:46 - 2:00: Mouse attempts to lick the water from the paw, but no ingestion occurs.  
2:01 - 4:45: Mouse returns to resting position, no further interaction with water.  
7. 95%", 95%,6.461081286027406,5.171471471471471,8.520477352352353,40.05342237165767,38.82616434448016,40.99466227635676
24,24,29, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, brought it close to its mouth, and the tongue made physical contact with the water drop. The mouse then consumed the entire drop, as evidenced by the complete disappearance of the water drop and the mouse's licking behavior.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, brought it close to its mouth, and the tongue made physical contact with the water drop. The mouse then consumed the entire drop, as evidenced by the complete disappearance of the water drop and the mouse's licking behavior.  
6. 0:00 - 1:00: The mouse is stationary, with its paws on the surface.  
1:00 - 1:10: The water drop forms on the spout.  
1:10 - 1:20: The mouse's right paw lifts and moves toward the spout.  
1:20 - 1:30: The mouse's right paw touches the water drop.  
1:30 - 1:40: The mouse brings the water drop close to its mouth.  
1:40 - 2:00: The mouse's tongue makes contact with the water drop and begins to consume it.  
2:00 - 2:10: The mouse continues to lick the water drop.  
2:10 - 2:20: The water drop is completely consumed.  
7. 95%", 95%,6.171407420351386,4.940812687687687,7.803176301301301,40.24801259780777,39.20808941595929,41.19281971306691
