,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
10,10,8, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.  
6. 0:00 - 0:50: The mouse is positioned in front of the spout, with its right paw near the spout.  
   0:50 - 1:00: The water drop forms and remains attached to the spout.  
   1:00 - 1:10: The mouse's right paw moves toward the water drop.  
   1:10 - 1:20: The mouse's right paw touches the water drop, and the tongue makes contact with the water.  
   1:20 - 1:30: The mouse begins to lick the water, consuming it.  
   1:30 - 2:00: The mouse continues to lick the water, with the tongue making repeated contact.  
   2:00 - 2:30: The mouse finishes consuming the water, with the tongue still in contact with the remaining water.  
   2:30 - 2:40: The mouse's right paw remains near the spout, and the tongue continues to lick.  
7. 95%", 95%,5.793858082220152,4.115533658658658,8.601595345345345,40.56063718279391,38.7850135317963,41.98654202976095
11,11,6, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the drop was fully transferred to its mouth, where it was consumed entirely. The tongue made direct contact with the water, and no spillage occurred.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the drop was fully transferred to its mouth, where it was consumed entirely. The tongue made direct contact with the water, and no spillage occurred.  
6. 0:00 - 0:10: The mouse is positioned in the apparatus, head fixed, with its right paw resting.  
0:10 - 0:20: The water drop appears on the spout.  
0:20 - 0:30: The mouse extends its right paw toward the water drop.  
0:30 - 0:40: The right paw makes contact with the water drop, and the drop adheres to the paw.  
0:40 - 0:50: The mouse retracts its paw, bringing the water drop close to its mouth.  
0:50 - 1:00: The mouse uses its tongue to lick the water from its paw, consuming the entire drop.  
1:00 - 1:10: The mouse continues to lick its paw, ensuring all water is consumed.  
7. 95%", 95%,5.889533002830417,4.248592967967968,8.344012762762762,40.486009117973296,38.91705401164536,41.84835234916762
12,12,7, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout without being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout without being consumed.  
6. 0:00 - 0:58: The mouse is stationary, with its head fixed and paws resting. The water drop is visible on the spout.  
   0:59 - 1:02: The water drop detaches from the spout and falls toward the mouse.  
   1:03 - 4:45: The mouse attempts to lick the falling drop with its tongue, but the tongue does not make contact. The mouse's paws remain in place, and no retrieval action occurs.  
7. 95%", 95%,5.905325594991543,4.313613613613613,6.948776901901902,40.4600295229809,39.71171992464944,41.78239119728353
13,13,30, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, no movement of paws or tongue.  
1:00 - 1:05: Water drop appears on the spout, remains attached.  
1:05 - 1:10: Mouse remains still, no paw or tongue movement toward the drop.  
1:10 - 1:15: Mouse lifts right paw slightly but does not reach the spout or touch the water drop.  
1:15 - 1:20: Right paw returns to original position, no contact with water.  
1:20 - 4:40: Mouse remains in the same position, no further interaction with the water drop.  
7. 95%", 95%,5.986010795278037,4.477204079079079,8.936734234234235,40.40353420668066,38.61901518041379,41.62073470103425
14,14,21, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating successful retrieval and consumption of the entire drop.","1. Yes
2. Yes
3. No
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating successful retrieval and consumption of the entire drop.
6. 0:00 - 0:59: The mouse is positioned in front of the spout, with its right paw resting on the surface.
0:59 - 1:00: The water drop forms on the spout.
1:00 - 1:02: The mouse's right paw lifts and moves towards the water drop.
1:02 - 1:04: The mouse's right paw touches the water drop, causing it to detach from the spout.
1:04 - 1:06: The mouse's right paw brings the water drop closer to its mouth.
1:06 - 1:08: The mouse's tongue extends and makes contact with the water drop.
1:08 - 4:18: The mouse consumes the water drop, with its tongue repeatedly licking the water.
4:18 - 4:40: The mouse finishes drinking and returns its paws to the resting position.
7. 95%", 95%,5.911046693244969,4.400287162162162,8.282140265265266,40.46382590479384,38.949377794836245,41.69599341456048
15,15,24,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not move toward the spout. The water drop remained on the spout throughout the trial, and no evidence of consumption or retrieval was observed.  
6. 0:00 - 0:05: The mouse is positioned in the apparatus, head fixed, with its paws resting.  
0:06 - 0:10: The water drop forms on the spout, remaining attached.  
0:11 - 0:15: The mouse's right paw lifts slightly but does not move toward the spout.  
0:16 - 0:20: The mouse's tongue extends slightly but does not make contact with the water drop.  
0:21 - 0:30: The mouse remains in place, with no movement of the paw or tongue toward the water drop.  
0:31 - 0:40: The water drop remains on the spout, and the mouse shows no further attempts to retrieve it.  
0:41 - 0:50: The mouse's tongue retracts, and no further interaction with the water drop occurs.  
0:51 - 1:00: The mouse remains stationary, with no evidence of water retrieval.  
1:01 - 1:10: The water drop is still attached to the spout, and the mouse does not attempt to reach it.  
1:11 - 1:20: The mouse's right paw remains in place, and no movement toward the spout is observed.  
1:21 - 1:30: The mouse's tongue does not extend toward the water drop.  
1:31 - 1:40: The water drop remains on the spout, and the mouse shows no signs of attempting to drink.  
1:41 - 1:50: The mouse remains in the same position, with no interaction with the water drop.  
1:51 - 2:00: The water drop is still present on the spout, and the mouse does not move its paw or tongue.  
2:01 - 2:10: The mouse's right paw remains stationary, and no attempt to retrieve the water is made.  
2:11 - 2:20: The mouse's tongue does not make contact with the water drop.  
2:21 - 2:30: The water drop remains attached to the spout, and the mouse does not attempt to reach it.  
2:31 - 2:40: The mouse remains in the same position, with no evidence of water retrieval.  
2:41 - 2:50: The water drop is still on the spout, and the mouse does not move its paw or tongue.  
2:51 - 3:00: The mouse's right paw remains in place, and no movement toward the spout is observed.  
3:01 - 3:10: The mouse's tongue does not extend toward the water drop.  
3:11 - 3:20: The water drop remains on the spout, and the mouse shows no signs of attempting to drink.  
3:21 - 3:30: The mouse remains stationary, with no interaction with the water drop.  
3:31 - 3:40: The water drop is still attached to the spout, and the mouse does not attempt to retrieve it.  
3:41 - 3:50: The mouse's right paw remains stationary, and no attempt to reach the water is made.  
3:51 - 4:00: The mouse's tongue does not make contact with the water drop.  
4:01 - 4:10: The water drop remains on the spout, and the mouse does not move its paw or tongue.  
4:11 - 4:20: The mouse remains in the same position, with no evidence of water retrieval.  
4:21 - 4:30: The water drop is still present on the spout, and the mouse does not attempt to reach it.  
4:31 - 4:40: The mouse's right paw remains stationary, and no movement toward the spout is observed.  
4:41 - 4:50: The mouse's tongue does not extend toward the water drop.  
4:51 - 5:00: The water drop remains on the spout, and the mouse shows no signs of attempting to drink.  
5:01 - 5",,5.786822781833558,4.368860735735736,8.032662662662663,40.5402219501003,39.08220832024805,41.72712159753091
16,16,19, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.  
6. 0:00 - 0:50: The mouse is positioned in the apparatus, with its head fixed and paws resting.  
   0:50 - 1:00: The water drop forms on the spout.  
   1:00 - 1:10: The mouse extends its right paw toward the water drop.  
   1:10 - 1:20: The mouse's right paw touches the water drop, and the tongue makes contact with the water.  
   1:20 - 1:30: The mouse begins to lick the water, consuming it.  
   1:30 - 2:00: The mouse continues to lick the water, with the tongue making repeated contact.  
   2:00 - 2:10: The mouse finishes consuming the water, with the tongue still in contact with the remaining water.  
   2:10 - 2:20: The mouse retracts its paw and continues to lick the remaining water.  
   2:20 - 2:30: The mouse finishes drinking, and the tongue is no longer in contact with the water.  
7. 95%", 95%,6.001239429084257,4.664149774774775,7.278062437437438,40.38423694526445,39.510645838526166,41.44307872866133
17,17,11, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not reach the spout to retrieve the water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not reach the spout to retrieve the water.  
6. 0:00 - 0:05: The mouse is positioned in the apparatus, head fixed, with its paws resting.  
0:05 - 0:10: The water drop forms on the spout.  
0:10 - 0:15: The mouse attempts to reach the water drop with its right paw but does not make contact.  
0:15 - 0:20: The mouse retracts its paw without touching the water drop.  
0:20 - 0:30: The mouse continues to attempt reaching the water drop but fails to make contact.  
0:30 - 0:40: The water drop remains on the spout, and the mouse does not retrieve it.  
0:40 - 0:50: The mouse continues to attempt reaching the water drop but fails.  
0:50 - 1:00: The mouse retracts its paw and does not make contact with the water drop.  
1:00 - 1:10: The mouse remains in the apparatus, head fixed, with no further attempts to reach the water drop.  
7. 95%", 95%,5.873271568982776,4.167195945945946,8.301666041041042,40.49235701369008,38.939151022482335,41.93236438946188
18,18,9, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating that the mouse successfully consumed the entire drop.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating that the mouse successfully consumed the entire drop.  
6. 0:00 - 0:05: The mouse is positioned with its paws near the spout.  
   0:05 - 0:10: The water drop forms on the spout.  
   0:10 - 0:15: The mouse's right paw moves toward the water drop.  
   0:15 - 0:20: The mouse's right paw touches the water drop.  
   0:20 - 0:25: The mouse's tongue extends and makes contact with the water drop.  
   0:25 - 0:30: The mouse begins to drink the water.  
   0:30 - 0:35: The mouse continues to drink, and the water drop is consumed.  
7. 95%", 95%,5.974184604863484,4.285680680680681,7.18113988988989,40.40680376996664,39.56886973924127,41.81060551554676
19,19,15, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 0:48: Mouse is stationary, head fixed, no movement of paws or tongue.  
0:49 - 1:00: Mouse lifts right paw toward the spout, but no contact with the water drop.  
1:01 - 1:10: Water drop is visible on the spout, but the mouse's paw does not touch it.  
1:11 - 4:45: Mouse continues to attempt reaching, but the paw never makes contact with the water drop.  
7. 95%", 95%,5.920730353198025,4.600982857857858,6.92617992992993,40.44030976772305,39.725865913038064,41.502297456756224
20,20,3, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.  
6. 0:00 - 0:50: Mouse is stationary, head fixed, no movement of paws or tongue.  
0:51 - 1:00: Mouse lifts its right paw toward the spout.  
1:01 - 1:05: Right paw makes contact with the water drop on the spout.  
1:06 - 1:10: Water drop is dislodged from the spout and held in the paw.  
1:11 - 1:15: Mouse attempts to bring the water drop to its mouth but fails to make tongue contact.  
1:16 - 4:45: Mouse continues to hold the water drop in its paw but does not consume it.  
7. 95%", 95%,6.02008379068724,4.499336836836837,7.063222597597598,40.3695814267062,39.64077467602021,41.59931853609515
21,21,13, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 0:58: The mouse is positioned in the apparatus, with its head fixed. The water drop is visible on the spout.  
   0:59 - 1:05: The mouse extends its right paw toward the spout.  
   1:06 - 1:10: The mouse's paw touches the water drop, but the drop does not detach.  
   1:11 - 4:45: The mouse continues to manipulate the water drop with its paw, but the drop remains attached to the spout. The mouse does not bring the drop to its mouth.  
7. 95%", 95%,5.9251379612371,4.318298923923924,7.080037537537538,40.448475298391735,39.630448005930845,41.77767658831419
