,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
10,10,84, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:18: Mouse remains stationary with paws on the surface.  
1:19 - 1:25: Mouse lifts its right paw.  
1:26 - 1:30: Water drop appears on the spout.  
1:31 - 1:35: Mouse attempts to reach the water drop with its right paw but does not make contact.  
1:36 - 4:45: Mouse continues to move its right paw but does not touch the water drop.  
7. 95%", 95%,22.47013553424113,19.06489677177177,26.577458083083084,34.62837997170548,33.885669189970976,35.32845902769958
11,11,22, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 1:25: Mouse is stationary, paws on surface, no movement toward spout.  
1:26 - 1:35: Mouse lifts left paw, moves it toward the spout.  
1:36 - 1:45: Water drop is visible on the spout, mouse's left paw touches the drop.  
1:46 - 2:00: Mouse retracts left paw, no water is seen being transferred to the mouth.  
2:01 - 2:10: Mouse licks its left paw, but no water is consumed.  
2:11 - 2:20: Mouse continues to lick its left paw, no further interaction with the spout.  
2:21 - 2:30: Mouse returns to a stationary position, paws on surface.  
7. 95%", 95%,21.666582778899585,17.57051176176176,28.944012762762764,34.808086305304045,33.515216198514736,35.68295949852272
12,12,59, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, brought it close to its mouth, and the tongue made clear physical contact with the water drop. The entire drop was consumed, as evidenced by the absence of the drop after the interaction and the mouse's licking behavior.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, brought it close to its mouth, and the tongue made clear physical contact with the water drop. The entire drop was consumed, as evidenced by the absence of the drop after the interaction and the mouse's licking behavior.  
6. 0:00 - 1:08: The mouse is stationary with both paws on the surface.  
1:09 - 1:45: The mouse lifts its right paw and moves it toward the spout.  
1:46 - 2:00: The right paw makes contact with the water drop on the spout.  
2:01 - 2:15: The mouse brings the water drop close to its mouth.  
2:16 - 2:30: The mouse's tongue makes physical contact with the water drop.  
2:31 - 4:45: The mouse continues to lick and consume the water drop.  
7. 95%", 95%,22.253376555434745,19.842122122122124,24.96489552052052,34.66223595250553,34.15750608019596,35.15492242614181
13,13,93, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 1:30: Mouse remains stationary with paws on the surface.  
1:31 - 1:40: Mouse lifts its right paw and moves it toward the spout.  
1:41 - 1:50: Water drop is visible on the spout, but the mouse's paw does not make contact with it.  
1:51 - 2:00: Mouse's paw moves away from the spout without touching the drop.  
2:01 - 4:45: Mouse returns to initial position, paws resting on the surface.  
7. 95%", 95%,22.367104281005144,18.94424612112112,28.32013701201201,34.65600784685128,33.60985010740828,35.35603033492397
14,14,4, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.  
6. 0:00 - 1:18: Mouse is stationary, paws on the surface, no movement toward the spout.  
1:19 - 1:22: Mouse lifts its right paw slightly but does not reach the spout or interact with the water drop.  
1:23 - 1:30: Mouse brings its right paw closer to the spout, but the water drop remains attached and no contact is made.  
1:31 - 1:40: Mouse attempts to lick the spout with its tongue, but the tongue does not make contact with the water drop.  
1:41 - 2:00: Mouse continues to attempt licking, but no physical interaction with the water drop occurs.  
2:01 - 2:10: Mouse retracts its paw and returns to a stationary position.  
2:11 - 4:45: Mouse remains stationary, no further interaction with the water drop.  
7. 95%", 95%,23.151976761244,18.316469594594597,27.063717467467463,34.50811245728712,33.80692909895269,35.50238591499976
15,15,41, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 1:50: Mouse remains stationary with both paws on the surface.  
1:51 - 2:00: Mouse lifts its right paw and moves it toward the spout.  
2:01 - 2:10: Right paw makes contact with the water drop on the spout.  
2:11 - 2:20: Water drop is dislodged from the spout and held by the paw.  
2:21 - 2:30: Mouse attempts to bring the water drop to its mouth using the paw.  
2:31 - 2:40: Water drop is released from the paw and falls back onto the spout.  
2:41 - 3:00: Mouse retracts its paw and returns to initial position.  
7. 95%", 95%,22.62326319854337,20.952028903903905,24.77982607607608,34.58990656625773,34.18982107030671,34.9185427632906
16,16,1, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the water.","1. Yes
2. Yes
3. No
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the water.
6. 0:00 - 1:25: The mouse is stationary with its paws on the surface.
1:26 - 1:30: The mouse lifts its right paw.
1:31 - 1:35: The mouse's right paw reaches the water drop.
1:36 - 1:40: The mouse's tongue makes contact with the water drop.
1:41 - 4:45: The mouse continues to lick the water drop.
7. 95%", 95%,21.47833121915019,18.97418606106106,24.833795045045044,34.821026089117844,34.18037268329834,35.349172059062695
17,17,75, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, and the water drop was clearly transferred to the mouth area. The tongue made physical contact with the water drop, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the drop and the absence of any residual water. The mouse's actions indicate that it successfully retrieved and consumed the water.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, and the water drop was clearly transferred to the mouth area. The tongue made physical contact with the water drop, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the drop and the absence of any residual water. The mouse's actions indicate that it successfully retrieved and consumed the water.  
6. 0:00 - 1:12: The mouse is stationary with both paws on the surface.  
1:13 - 1:20: The mouse lifts its right paw and moves it toward the spout.  
1:21 - 1:30: The right paw makes contact with the water drop on the spout.  
1:31 - 1:40: The water drop is transferred to the mouth area, and the tongue makes contact with the water.  
1:41 - 4:45: The mouse consumes the water drop, and the drop is completely gone.  
7. 95%", 95%,22.429285158002838,19.57475287787788,25.941163663663666,34.63186463706108,33.99090907185663,35.21384072868527
18,18,16, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout, and no retrieval occurred.  
6. 0:00 - 2:00: Mouse remains stationary with both paws on the surface.  
2:01 - 2:10: Mouse lifts its right paw and moves it toward the spout.  
2:11 - 2:15: Mouse's right paw touches the water drop on the spout.  
2:16 - 2:20: Mouse retracts its right paw, bringing the water drop closer to its mouth.  
2:21 - 2:30: Mouse extends its tongue toward the water drop.  
2:31 - 2:35: Mouse's tongue makes contact with the water drop.  
2:36 - 2:40: Mouse retracts its tongue, and the water drop remains on the spout.  
2:41 - 3:00: Mouse continues to lick its lips and mouth area.  
7. 95%", 95%,22.22892490550896,19.43591091091091,25.110311561561563,34.670577890752035,34.13228259519882,35.244754611637326
19,19,51, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption. The drop was fully ingested, with no visible residue left on the spout or in the environment.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption. The drop was fully ingested, with no visible residue left on the spout or in the environment.  
6. 0:00 - 1:08: The mouse remains stationary with both paws on the surface.  
1:09 - 1:15: The mouse lifts its right paw and moves it toward the spout.  
1:16 - 1:20: The right paw makes contact with the water drop, and the drop adheres to the paw.  
1:21 - 1:25: The mouse brings the paw to its mouth, and the tongue makes contact with the water drop.  
1:26 - 4:45: The mouse continues to lick the water drop from its paw, consuming it completely.  
7. 95%", 95%,21.06413096285941,19.24870245245245,24.12248873873874,34.901097830856905,34.306582485381334,35.28678901658858
20,20,74, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 1:04: Mouse is stationary with both paws on the surface, no movement observed.  
1:05 - 1:10: Mouse lifts its right paw slightly, but does not reach the spout.  
1:11 - 1:15: Water drop appears on the spout, but the mouse does not interact with it.  
1:16 - 1:20: Mouse extends its right paw toward the spout, but the paw does not make contact with the water drop.  
1:21 - 1:30: Mouse retracts its paw without touching the drop.  
1:31 - 2:00: Mouse remains stationary, no further interaction with the spout.  
2:01 - 2:30: Mouse lifts its right paw again, but the paw does not reach the water drop.  
2:31 - 3:00: Mouse retracts its paw and remains still.  
3:01 - 4:45: No further movement or interaction with the water drop.  
7. 95%", 95%,22.187390148769463,18.920782032032037,27.42488863863864,34.686486809509255,33.749354881115146,35.36141278211372
21,21,54, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 1:30: Mouse remains stationary with both paws on the surface.  
1:31 - 1:40: Mouse lifts its right paw and moves it toward the spout.  
1:41 - 2:00: Right paw approaches the spout but does not make contact with the water drop.  
2:01 - 4:45: Mouse retracts paw and remains still; no further movement toward the spout.  
7. 95%", 95%,22.72441297979013,20.953362737737734,24.39420733233233,34.56920763342097,34.25793650196098,34.91826629448728
22,22,82, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.  
6. 0:00 - 1:25: Mouse remains stationary with paws on the surface.  
1:26 - 1:30: Right paw lifts and moves toward the spout.  
1:31 - 1:35: Right paw touches the water drop on the spout.  
1:36 - 1:40: Water drop detaches and is held by the paw.  
1:41 - 1:45: Mouse brings the water drop closer to its mouth.  
1:46 - 1:50: Tongue extends but does not make contact with the water drop.  
1:51 - 2:00: Water drop is released from the paw and falls.  
2:01 - 4:45: Mouse remains stationary with paws on the surface.  
7. 95%", 95%,22.442093515929727,18.753737487487488,26.807590715715715,34.640266357048404,33.84822576571249,35.39992528354142
23,23,39, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.  
6. 0:00 - 1:00: The mouse is stationary with both paws on the surface.  
   1:00 - 1:10: The mouse lifts its right paw and moves it toward the spout.  
   1:10 - 1:20: The right paw touches the water drop, and the mouse begins to lick.  
   1:20 - 1:30: The mouse continues to lick the water drop, and the tongue makes contact with the water.  
   1:30 - 1:40: The mouse finishes drinking, and the water drop is fully consumed.  
7. 95%", 95%,22.39666968692831,20.246713588588587,25.197571946946947,34.6355934432646,34.117216669453626,35.06725821523198
24,24,29, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:24: Mouse remains stationary with both paws on the surface.  
1:25 - 1:30: Mouse lifts its right paw and moves it toward the spout.  
1:31 - 1:35: Right paw approaches the water drop but does not make contact.  
1:36 - 4:45: Mouse retracts paw and remains still; no further movement toward the spout.  
7. 95%", 95%,23.30774898821236,20.94644019019019,26.375259634634634,34.462545915188166,33.91883617402573,34.91970134860109
25,25,49, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no evidence of consumption or retrieval was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no evidence of consumption or retrieval was observed.  
6. 0:00 - 1:10: The mouse remains stationary with its paws on the surface, no movement toward the spout.  
1:11 - 1:20: The mouse lifts its right paw slightly but does not reach the spout.  
1:21 - 1:30: The mouse brings its right paw closer to the spout but does not touch the water drop.  
1:31 - 2:00: The mouse attempts to lick but does not make contact with the water drop.  
2:01 - 4:45: The mouse continues to attempt licking but remains unable to reach the water drop.  
7. 95%", 95%,22.50828224776501,20.708225725725725,26.92228916416416,34.613277615584565,33.829683763004816,34.96937470595236
26,26,64, Yes, Yes, No,100.0,s," Classification: Successful  
Justification: The mouse's right paw reached the water drop on the spout, and the tongue made physical contact with the water. The entire water drop was consumed, as evidenced by the complete disappearance of the drop and the mouse's licking behavior.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Classification: Successful  
Justification: The mouse's right paw reached the water drop on the spout, and the tongue made physical contact with the water. The entire water drop was consumed, as evidenced by the complete disappearance of the drop and the mouse's licking behavior.  
6. Timeline of key events:  
0:00 - 1:40: The mouse remains stationary with both paws on the surface.  
1:41 - 2:00: The mouse lifts its right paw and moves it toward the spout.  
2:01 - 2:10: The right paw touches the water drop, and the mouse begins to lick the water.  
2:11 - 4:45: The mouse continues to lick the water, consuming the entire drop.  
7. Confidence: 95%", Confidence: 95%,22.505752174588377,20.270509884884884,25.35547172172172,34.614122791178325,34.09008666148284,35.06215687783839
27,27,68, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not extend to touch the drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not extend to touch the drop.  
6. 0:00 - 4:44: The mouse remains stationary with both paws on the surface. 4:45 - 4:46: The mouse lifts its right paw slightly but does not reach the spout. 4:47 - 4:48: The mouse lowers its right paw back to the surface.  
7. 95%", 95%,25.05949711565013,22.19007069569569,26.741497122122123,34.14589763974195,33.858946432943924,34.66921675008068
