,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
10,10,22, Yes, Yes, Yes,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption.","1. Yes  
2. Yes  
3. Yes  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption.  
6. 0:00 - 1:10: The mouse is stationary, head fixed, with no paw or tongue movement.  
   1:10 - 1:18: The mouse extends its right paw toward the spout and makes contact with the water drop.  
   1:18 - 1:20: The water drop is dislodged and brought close to the mouth.  
   1:20 - 2:40: The mouse uses its tongue to lick the water drop, consuming it completely.  
   2:40 - 4:45: The mouse remains stationary, with no further interaction.  
7. 95%", 95%,20.043037477132305,16.124607732732734,23.251900025025027,35.12809335384258,34.46621913892751,36.0559120261994
11,11,59, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The mouse's right paw did not move toward the spout, and the water drop remained attached to the spout without being retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The mouse's right paw did not move toward the spout, and the water drop remained attached to the spout without being retrieved.  
6. 0:00 - 1:30: The mouse is stationary, with no movement of the right paw or tongue.  
1:30 - 1:40: The mouse lifts its right paw and brings it toward the spout, but does not touch the water drop.  
1:40 - 2:00: The mouse retracts its paw without making contact with the water drop.  
2:00 - 4:45: The mouse remains stationary, with no further attempts to retrieve the water drop.  
7. 95%", 95%,19.063472189862274,16.00267017017017,24.069683433433436,35.352625986708674,34.31609982434056,36.08887906748375
12,12,107, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting.  
1:01 - 1:10: Water drop appears on spout.  
1:11 - 1:20: Mouse extends right paw toward the spout but does not touch the water drop.  
1:21 - 1:30: Mouse retracts paw without contact.  
1:31 - 2:00: Mouse remains still, no further movement toward the spout.  
2:01 - 4:45: Mouse remains in position, no interaction with the water drop.  
7. 95%", 95%,18.546896497790893,14.782760885885883,23.62648023023023,35.46543831961664,34.39681333710625,36.43324808708293
13,13,4, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no observable evidence of water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no observable evidence of water being consumed.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting.  
1:00 - 1:10: Water drop appears on spout.  
1:10 - 1:20: Mouse lifts right paw toward spout.  
1:20 - 1:30: Right paw approaches spout but does not touch the water drop.  
1:30 - 1:40: Water drop detaches from spout and falls.  
1:40 - 2:00: Mouse attempts to lick the air where the drop was, but no contact occurs.  
2:00 - 4:40: Mouse continues to attempt reaching, but no further interaction with the water drop.  
7. 95%", 95%,19.73200984389561,15.659732232232232,24.17547672672673,35.209125919051445,34.297053139868964,36.18296029139485
14,14,41, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop close to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop close to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:15: Mouse is stationary, head fixed, paws resting.  
1:16 - 1:20: Mouse lifts right paw toward the spout.  
1:21 - 1:25: Right paw makes contact with the water drop on the spout.  
1:26 - 1:30: Water drop is dislodged and held by the paw.  
1:31 - 1:35: Mouse attempts to bring the water drop toward the mouth but fails to make contact.  
1:36 - 4:45: Mouse continues to hold the water drop with the right paw but does not bring it to the mouth. No licking or consumption observed.  
7. 95%", 95%,18.51163962453833,15.15986674174174,24.102432432432437,35.48594385406636,34.310194868127375,36.32384977090384
15,15,1,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:20: The mouse remains stationary, with no movement of the right paw or tongue.  
1:21 - 1:30: The mouse lifts its right paw slightly but does not reach the spout or interact with the water drop.  
1:31 - 2:00: The right paw moves toward the spout but does not make contact with the water drop.  
2:01 - 2:30: The right paw continues to move but remains away from the water drop.  
2:31 - 3:00: The right paw moves closer to the spout but does not touch the water drop.  
3:01 - 3:30: The right paw is positioned near the spout but does not make contact with the water drop.  
3:31 - 4:00: The right paw remains near the spout but does not touch the water drop.  
4:01 - 4:30: The right paw moves slightly but does not make contact with the water drop.  
4:31 - 5:00: The right paw remains near the spout but does not touch the water drop.  
5:01 - 5:30: The right paw moves slightly but does not make contact with the water drop.  
5:31 - 6:00: The right paw remains near the spout but does not touch the water drop.  
6:01 - 6:30: The right paw moves slightly but does not make contact with the water drop.  
6:31 - 7:00: The right paw remains near the spout but does not touch the water drop.  
7:01 - 7:30: The right paw moves slightly but does not make contact with the water drop.  
7:31 - 8:00: The right paw remains near the spout but does not touch the water drop.  
8:01 - 8:30: The right paw moves slightly but does not make contact with the water drop.  
8:31 - 9:00: The right paw remains near the spout but does not touch the water drop.  
9:01 - 9:30: The right paw moves slightly but does not make contact with the water drop.  
9:31 - 10:00: The right paw remains near the spout but does not touch the water drop.  
10:01 - 10:30: The right paw moves slightly but does not make contact with the water drop.  
10:31 - 11:00: The right paw remains near the spout but does not touch the water drop.  
11:01 - 11:30: The right paw moves slightly but does not make contact with the water drop.  
11:31 - 12:00: The right paw remains near the spout but does not touch the water drop.  
12:01 - 12:30: The right paw moves slightly but does not make contact with the water drop.  
12:31 - 13:00: The right paw remains near the spout but does not touch the water drop.  
13:01 - 13:30: The right paw moves slightly but does not make contact with the water drop.  
13:31 - 14:00: The right paw remains near the spout but does not touch the water drop.  
14:01 - 14:30: The right paw moves slightly but does not make contact with the water drop.  
14:31 - 15:00: The right paw remains near the spout but does not touch the water drop.  
15:01 - 15:30: The right paw moves slightly but does not make contact with the water drop.  
15:31 - 16:00: The right paw remains near the spout but does not touch the water drop.  
16:01 - 16:30: The right paw moves slightly but does not make contact with the water drop.  
16:31 - 17:00: The right paw remains near the spout but does not touch the water drop.  
",,19.85780095828587,15.5505762012012,25.40980793293293,35.17599956516094,34.08078978540195,36.21333875134253
16,16,75, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:58: Mouse is stationary, head fixed, no movement of paws or tongue.  
1:59 - 2:05: Mouse lifts right paw toward the spout.  
2:06 - 2:10: Right paw makes contact with the water drop on the spout.  
2:11 - 2:15: Water drop is dislodged from the spout and held in the paw.  
2:16 - 2:20: Mouse brings the paw with the water drop toward the mouth.  
2:21 - 2:25: Mouse attempts to lick the water from the paw, but the tongue does not make contact with the water drop.  
2:26 - 2:30: Mouse continues to hold the paw near the mouth, but no water is consumed.  
2:31 - 2:35: Mouse lowers the paw, and the water drop remains in the paw.  
2:36 - 4:45: Mouse remains stationary, no further interaction with the water drop.  
7. 95%", 95%,19.35694257835421,15.650108233233231,24.843483483483485,35.2866577814365,34.178678695410895,36.18563015475321
17,17,51, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to retrieve the water. The water drop remained attached to the spout, and no evidence of consumption or retrieval was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to retrieve the water. The water drop remained attached to the spout, and no evidence of consumption or retrieval was observed.  
6. 0:00 - 1:08: Mouse is stationary, head fixed, paws resting on the surface.  
1:09 - 1:15: Mouse lifts its right paw slightly but does not move it toward the spout.  
1:16 - 1:20: Right paw moves slightly but does not approach the spout.  
1:21 - 1:30: Right paw remains in place, no contact with the water drop.  
1:31 - 2:00: Mouse remains still, no interaction with the water drop.  
2:01 - 2:30: No change in paw position or tongue movement.  
2:31 - 3:00: Mouse continues to remain stationary, no retrieval of water.  
3:01 - 4:45: No observable interaction with the water drop; mouse does not drink.  
7. 95%", 95%,19.58462335180008,15.656996371371372,24.541598473473474,35.23208632854808,34.23177514555144,36.18371909943843
18,18,37, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:25: Mouse is stationary, head fixed, no movement toward the spout.  
1:26 - 1:40: Mouse lifts its right paw and moves it toward the spout area.  
1:41 - 2:00: Right paw makes contact with the spout, but no water drop is visible or transferred.  
2:01 - 2:20: Mouse retracts paw, no water is observed on the paw or in the mouth.  
2:21 - 4:45: Mouse remains in place, no further interaction with the spout.  
7. 95%", 95%,18.82352084843464,14.967590715715716,22.485511136136136,35.401866268644525,34.611775965565506,36.379284618660975
19,19,74, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw moved toward the spout but did not touch the drop, and the tongue did not make contact with the water. There was no observable transfer of water to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw moved toward the spout but did not touch the drop, and the tongue did not make contact with the water. There was no observable transfer of water to the mouth.  
6. 106.5 - 118.5: The mouse lifts its right paw toward the spout.  
   118.5 - 136.5: The right paw moves away from the spout without contacting the water drop.  
   136.5 - 285: The mouse remains stationary with no further interaction with the water drop.  
7. 95%", 95%,19.619875705446827,15.578967092092093,22.7480467967968,35.21742957653515,34.56136247865514,36.205417009251605
20,20,54, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 1:30: Mouse is stationary, no movement observed.  
1:31 - 1:40: Mouse lifts its right paw toward the spout.  
1:41 - 1:45: Mouse's right paw makes contact with the water drop.  
1:46 - 2:00: Mouse attempts to bring the water drop to its mouth but fails to make tongue contact.  
2:01 - 4:45: Mouse continues to manipulate the water drop with its paw but does not consume any of it.  
7. 95%", 95%,19.453520341462152,15.774209209209207,23.560462337337334,35.25571240016809,34.408965523171815,36.15132764405633
21,21,115, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption.  
6. 0:00 - 1:30: The mouse remains stationary, head fixed, with no visible movement of the right paw or tongue.  
   1:30 - 1:40: The mouse's right paw lifts and moves toward the spout, making contact with the water drop.  
   1:40 - 2:00: The mouse brings the water drop to its mouth, and the tongue makes physical contact with the drop.  
   2:00 - 4:45: The mouse continues to consume the water drop, with the tongue actively licking and the paw holding the drop close to the mouth.  
7. 95%", 95%,19.25622250483242,17.150280905905905,22.06729291791792,35.29233353569111,34.693313010601045,35.78809123084703
22,22,103, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no water was retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no water was retrieved.  
6. 0:00 - 1:15: The mouse is stationary, with both paws on the surface.  
1:16 - 1:20: The mouse lifts its right paw and moves it toward the spout.  
1:21 - 1:25: The right paw touches the water drop, but the tongue does not make contact.  
1:26 - 4:45: The mouse continues to hold the water drop with its right paw but does not bring it to its mouth.  
7. 95%", 95%,18.437702940008972,15.372819069069068,24.35749124124124,35.492980885021126,34.26447805814845,36.263268451002894
