,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
10,10,74,,,,,s,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained attached to the spout throughout the trial, and the mouse did not successfully retrieve any of it.  
6. 0:00 - 0:50: The mouse is positioned in front of the spout, with its right paw resting near the base of the apparatus. The water drop is visible on the spout.  
0:50 - 1:00: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
1:00 - 1:10: The mouse attempts to reach the water drop with its right paw, but the paw remains above the drop and does not touch it.  
1:10 - 1:20: The mouse continues to move its right paw in the vicinity of the spout, but the water drop remains untouched.  
1:20 - 1:30: The mouse retracts its right paw and returns to its initial position. The water drop remains attached to the spout.  
1:30 - 1:40: The mouse remains stationary, with no further attempts to reach the water drop.  
1:40 - 2:00: The mouse continues to sit in the same position, with no movement of the right paw toward the spout.  
2:00 - 2:20: The mouse remains still, and the water drop remains attached to the spout.  
2:20 - 2:40: The mouse does not make any further attempts to reach the water drop.  
2:40 - 3:00: The mouse remains in the same position, with no movement of the right paw toward the spout.  
3:00 - 3:20: The mouse continues to sit in the same position, with no movement of the right paw toward the spout.  
3:20 - 3:40: The mouse remains still, and the water drop remains attached to the spout.  
3:40 - 4:00: The mouse does not make any further attempts to reach the water drop.  
4:00 - 4:20: The mouse remains in the same position, with no movement of the right paw toward the spout.  
4:20 - 4:40: The mouse continues to sit in the same position, with no movement of the right paw toward the spout.  
4:40 - 5:00: The mouse remains still, and the water drop remains attached to the spout.  
5:00 - 5:20: The mouse does not make any further attempts to reach the water drop.  
5:20 - 5:40: The mouse remains in the same position, with no movement of the right paw toward the spout.  
5:40 - 6:00: The mouse continues to sit in the same position, with no movement of the right paw toward the spout.  
6:00 - 6:20: The mouse remains still, and the water drop remains attached to the spout.  
6:20 - 6:40: The mouse does not make any further attempts to reach the water drop.  
6:40 - 7:00: The mouse remains in the same position, with no movement of the right paw toward the spout.  
7:00 - 7:20: The mouse continues to sit in the same position, with no movement of the right paw toward the spout.  
7:20 - 7:40: The mouse remains still, and the water drop remains attached to the spout.  
7:40 - 8:00: The mouse does not make any further attempts to reach the water drop.  
8:00 - 8:20: The mouse remains in the same position, with no movement of the right paw toward the spout.  
8:20 - 8:40: The mouse continues to sit in the same position, with no movement of the right paw toward the spout.  
8:40 - 9:00: The mouse remains still, and the water drop remains attached to the spout.  
9:00 - 9:20: The mouse does not make any further attempts to reach the water drop.  
9:20 - 9:40: The mouse remains in the same position, with no movement of the right paw toward the spout.  
9",,26.18812702788996,18.48014389389389,31.428442817817817,33.971341750948255,33.15757497266253,35.46375012377718
11,11,115, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not move its right paw toward the spout, and there was no physical contact between the tongue and the water drop. The water drop remained attached to the spout throughout the trial, and no evidence of retrieval or consumption was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not move its right paw toward the spout, and there was no physical contact between the tongue and the water drop. The water drop remained attached to the spout throughout the trial, and no evidence of retrieval or consumption was observed.  
6. 0:00 - 4:45: The mouse remains stationary with its head fixed, and no water drop is visible. 0:00 - 4:45: The water drop appears on the spout and remains attached. 0:00 - 4:45: The mouse does not extend its right paw toward the spout. 0:00 - 4:45: The mouse does not extend its tongue toward the water drop. 0:00 - 4:45: The water drop remains on the spout without being retrieved.  
7. 95%", 95%,26.583636869628247,24.12260322822823,30.236469594594595,33.88969311851757,33.325492792336206,34.306561873065554
12,12,78, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no observable evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no observable evidence of water being consumed or transferred.  
6. 0:00 - 1:05: Mouse is stationary, head fixed, no movement toward the spout.  
1:06 - 1:10: Water drop forms and remains attached to the spout.  
1:11 - 1:15: Mouse extends its right paw toward the spout but does not touch the water drop.  
1:16 - 1:20: Paw retracts without contact; no licking observed.  
1:21 - 4:45: Mouse remains in position, no further attempts to reach or consume the water drop.  
7. 95%", 95%,24.47977545433364,17.322470595595597,28.598932057057056,34.26436554498928,33.56730544885254,35.7447052806445
13,13,82, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout until the end of the video, and no water was retrieved.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout until the end of the video, and no water was retrieved.  
6. 0:00 - 1:05: The mouse is stationary, with no movement of the right paw or tongue.  
1:06 - 1:15: The water drop forms and remains attached to the spout.  
1:16 - 1:25: The mouse lifts its right paw slightly but does not reach the spout.  
1:26 - 1:35: The mouse extends its right paw toward the spout but does not make contact with the water drop.  
1:36 - 2:00: The mouse retracts its paw and remains stationary.  
2:01 - 4:45: The mouse continues to remain stationary, with no further movement of the right paw or tongue.  
7. 95%", 95%,24.31005442942943,18.03709522022022,28.17086273773774,34.287475038581825,33.63280213331856,35.56913762884018
14,14,99, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 3:00: The mouse remains stationary, with no movement of the right paw or tongue toward the spout.  
3:00 - 3:05: The water drop is visible on the spout, but the mouse does not move its right paw or tongue toward it.  
3:05 - 4:40: The mouse lifts its right paw and attempts to reach the spout, but the paw does not make contact with the water drop.  
4:40 - 4:45: The mouse retracts its paw without touching the water drop.  
7. 95%", 95%,25.172381659676915,17.357809059059058,30.548785035035035,34.148690231157744,33.28086418403005,35.73585454175443
15,15,100, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 3:44: The mouse remains stationary with no movement of the right paw or tongue toward the water drop.  
3:45 - 4:45: The mouse lifts both paws and brings them together in front of its mouth, but the right paw does not approach the spout or the water drop.  
4:46 - 4:46: The mouse lowers its paws back to the resting position.  
7. 95%", 95%,26.633643805443374,23.68065815815816,30.71030718218218,33.883530625046326,33.257962003395455,34.386865922729335
16,16,50, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.  
6. 0:00 - 1:50: Mouse is stationary, head fixed, no movement of paws or tongue.  
1:50 - 2:00: Water drop forms and remains on the spout.  
2:00 - 4:00: Mouse remains in place, no paw movement toward the spout.  
4:00 - 4:30: Water drop remains on the spout, no interaction from the mouse.  
4:30 - 4:50: Mouse slightly shifts body but does not extend paw or touch the drop.  
4:50 - 5:00: Water drop remains on the spout, no contact from the mouse.  
7. 95%", 95%,25.35519356641124,20.26911223723724,29.74790165165165,34.1034861395318,33.396240238537146,35.06245633334858
17,17,105, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 1:10: Mouse remains stationary, no movement observed.  
1:11 - 1:15: Water drop forms on the spout.  
1:16 - 2:00: Mouse lifts its right paw and moves it toward the spout.  
2:01 - 2:15: Right paw approaches the water drop but does not make contact.  
2:16 - 2:30: Right paw retracts without touching the drop.  
2:31 - 4:45: Mouse remains in place, no further interaction with the water drop.  
7. 95%", 95%,24.354199975837908,19.201692942942945,30.004811061061066,34.28056902375354,33.35889464489906,35.297408403223905
18,18,79, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout until the end of the video, and no water was retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout until the end of the video, and no water was retrieved.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, no movement of paws or tongue.  
1:00 - 1:05: Water drop forms and remains on the spout.  
1:05 - 1:10: Mouse lifts its right paw slightly but does not reach the spout.  
1:10 - 1:15: Water drop detaches and falls, but the mouse does not attempt to retrieve it.  
1:15 - 4:45: Mouse remains stationary, no further interaction with the spout or water.  
7. 95%", 95%,24.38900411187049,17.6015746996997,27.218813813813814,34.27438616293594,33.78211165986639,35.67528837781147
19,19,96, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop close to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop close to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 0:58: The mouse is stationary, with both paws on the surface.  
0:59 - 1:02: The mouse lifts its right paw and moves it toward the spout.  
1:03 - 1:05: The right paw touches the water drop, but the drop does not detach.  
1:06 - 1:10: The mouse retracts its paw without retrieving the water.  
1:11 - 4:45: The mouse repeatedly attempts to reach the water drop with its right paw, but the drop remains attached to the spout.  
4:46 - 4:48: The water drop detaches and falls, but the mouse does not consume it.  
7. 95%", 95%,23.51298227106417,20.37239677177177,26.820535535535537,34.4270467434561,33.84612915547486,35.04038234983982
20,20,101, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 2:40: The mouse remains stationary, with no movement of the right paw or tongue.  
2:40 - 3:00: The mouse lifts its right paw and moves it toward the spout.  
3:00 - 3:20: The right paw touches the water drop, but the drop does not detach or move toward the mouth.  
3:20 - 4:40: The mouse attempts to lick the water drop with its tongue, but the tongue does not make contact with the drop.  
4:40 - 4:45: The water drop remains on the spout, and the mouse does not retrieve any water.  
7. 95%", 95%,25.10773573142108,18.411522147147146,29.64061749249249,34.152533164160964,33.411931139631605,35.479906661835706
21,21,89, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no water was retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no water was retrieved.  
6. 0:00 - 4:44: The mouse remains stationary with its head fixed, paws resting on the surface. No movement toward the spout is observed.  
7. 95%", 95%,24.918024619447035,19.772416166166167,29.223601726726727,34.17798316894628,33.473466203974034,35.17020618032872
22,22,65, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve any of it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve any of it.  
6. 0:00 - 0:00: Initial position of the mouse, water drop not visible.  
0:00 - 1:00: Water drop appears on the spout, mouse remains stationary.  
1:00 - 2:00: Mouse begins to move its right paw towards the spout.  
2:00 - 3:00: Right paw approaches the water drop but does not make contact.  
3:00 - 4:00: Water drop remains on the spout, mouse's paw retracts.  
4:00 - 5:00: Mouse remains in position, no further movement towards the water drop.  
7. 95%", 95%,24.659020658589625,20.868029904904905,28.183403403403403,34.21946680920183,33.6308692390194,34.93598910451947
